Date;Close;CONSEBIT;ANRATING;USD;COPPER;USLVSAAR;TOLLROADJAP;TOLLROADGER;CIVILAVCHINA;AIRCRAFTHOURSUS;ISM;IFO;10yInterestRateUS;10yInterestRateEURO;HEAVYTRUCKSALES
2015-04-15;87.4;11627.9;1.4;0.943;2.713;17.84918863;112.8;2589500;36.7;1439817;51.8;100.72802;2.820331812;0.956311182;98.3
2015-04-16;86.9;11626.4;1.4;0.935;2.774;17.84918863;112.8;2589500;36.7;1439817;51.8;100.72802;2.820331812;0.956311182;98.3
2015-04-17;84.8;11626.4;1.4;0.928;2.774;17.84918863;112.8;2589500;36.7;1439817;51.8;100.72802;2.820331812;0.956311182;98.3
2015-04-18;84.8;11626.4;1.4;0.928;2.774;17.84918863;112.8;2589500;36.7;1439817;51.8;100.72802;2.820331812;0.956311182;98.3
2015-04-19;84.8;11626.4;1.4;0.928;2.774;17.84918863;112.8;2589500;36.7;1439817;51.8;100.72802;2.820331812;0.956311182;98.3
2015-04-20;86.6;11617.3;1.4;0.930;2.733;17.84918863;112.8;2589500;36.7;1439817;51.8;100.72802;2.820331812;0.956311182;98.3
2015-04-21;87.3;11617.3;1.4;0.931;2.702;17.84918863;112.8;2589500;36.7;1439817;51.8;100.72802;2.820331812;0.956311182;98.3
2015-04-22;87.5;11628.9;1.4;0.932;2.666;17.84918863;112.8;2589500;36.7;1439817;51.8;100.72802;2.820331812;0.956311182;98.3
2015-04-23;86.2;11668.8;1.4;0.926;2.694;17.84918863;112.8;2589500;36.7;1439817;51.8;100.72802;2.820331812;0.956311182;98.3
2015-04-24;87.2;11668.8;1.4;0.920;2.748;17.84918863;112.8;2589500;36.7;1439817;51.8;100.72802;2.820331812;0.956311182;98.3
2015-04-25;87.2;11668.8;1.4;0.920;2.748;17.84918863;112.8;2589500;36.7;1439817;51.8;100.72802;2.820331812;0.956311182;98.3
2015-04-26;87.2;11668.8;1.4;0.920;2.748;17.84918863;112.8;2589500;36.7;1439817;51.8;100.72802;2.820331812;0.956311182;98.3
2015-04-27;89.6;11668.8;1.4;0.919;2.770;17.84918863;112.8;2589500;36.7;1439817;51.8;100.72802;2.820331812;0.956311182;98.3
2015-04-28;88.9;12081.4;1.4;0.911;2.780;17.84918863;112.8;2589500;36.7;1439817;51.8;100.72802;2.820331812;0.956311182;98.3
2015-04-29;86.1;12018.9;1.4;0.897;2.799;17.84918863;112.8;2589500;36.7;1439817;51.8;100.72802;2.820331812;0.956311182;98.3
2015-04-30;86.3;12033.9;1.4;0.892;2.887;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-01;86.3;12033.9;1.4;0.891;2.930;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-02;86.3;12033.9;1.4;0.891;2.930;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-03;86.3;12033.9;1.4;0.891;2.930;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-04;87.6;12033.9;1.4;0.896;2.921;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-05;85.3;12037.5;1.4;0.894;2.935;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-06;84.7;12037.5;1.4;0.881;2.926;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-07;85.3;12037.5;1.4;0.888;2.918;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-08;88.1;12079.7;1.4;0.891;2.921;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-09;88.1;12079.7;1.4;0.891;2.921;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-10;88.1;12079.7;1.4;0.891;2.921;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-11;88.1;12079.7;1.4;0.897;2.903;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-12;85.7;12079.7;1.4;0.889;2.932;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-13;84.4;12079.7;1.4;0.881;2.929;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-14;86.6;12079.7;1.4;0.879;2.924;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-15;85.0;12079.7;1.4;0.874;2.925;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-16;85.0;12079.7;1.4;0.874;2.925;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-17;85.0;12079.7;1.4;0.874;2.925;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-18;86.5;12079.7;1.4;0.880;2.907;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-19;89.4;12079.7;1.4;0.899;2.838;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-20;89.7;12079.7;1.4;0.901;2.829;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-21;90.0;12098.9;1.4;0.899;2.849;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-22;89.7;12098.9;1.4;0.907;2.811;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-23;89.7;12098.9;1.4;0.907;2.811;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-24;89.7;12098.9;1.4;0.907;2.811;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-25;89.7;12098.9;1.4;0.907;2.811;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-26;88.5;12098.9;1.4;0.918;2.778;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-27;89.2;12098.9;1.4;0.919;2.769;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-28;87.6;12098.9;1.4;0.916;2.768;17.63790221;112.8;2407901;35.79;1410939;51.6;101.58951;2.805222739;0.956311182;98.7
2015-05-29;85.3;12099.1;1.4;0.912;2.728;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-05-30;85.3;12099.1;1.4;0.912;2.728;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-05-31;85.3;12099.1;1.4;0.912;2.728;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-01;85.7;12099.1;1.4;0.918;2.720;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-02;83.7;12099.1;1.4;0.899;2.736;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-03;83.8;12099.1;1.4;0.888;2.727;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-04;82.9;12105.4;1.4;0.886;2.687;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-05;81.9;12105.4;1.4;0.900;2.693;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-06;81.9;12105.4;1.4;0.900;2.693;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-07;81.9;12105.4;1.4;0.900;2.693;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-08;80.3;12137.7;1.4;0.892;2.697;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-09;80.9;12137.7;1.3;0.889;2.714;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-10;83.5;12137.7;1.3;0.885;2.747;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-11;84.6;12213.3;1.3;0.890;2.669;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-12;84.2;12213.3;1.3;0.887;2.678;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-13;84.2;12213.3;1.3;0.887;2.678;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-14;84.2;12213.3;1.3;0.887;2.678;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-15;82.3;12213.3;1.3;0.889;2.647;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-16;82.8;12213.3;1.3;0.890;2.616;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-17;81.6;12213.3;1.3;0.890;2.604;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-18;81.7;12213.3;1.3;0.877;2.606;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-19;81.6;12213.3;1.3;0.883;2.569;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-20;81.6;12213.3;1.3;0.883;2.569;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-21;81.6;12213.3;1.3;0.883;2.569;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-22;85.5;12211.4;1.3;0.877;2.567;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-23;86.7;12211.4;1.3;0.894;2.613;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-24;85.9;12211.4;1.3;0.894;2.625;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-25;86.3;12211.4;1.3;0.893;2.623;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-26;86.6;12211.4;1.3;0.898;2.645;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-27;86.6;12211.4;1.3;0.898;2.645;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-28;86.6;12211.4;1.3;0.898;2.645;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-29;82.8;12192.3;1.3;0.897;2.634;18.01742526;112.8;2290176;35.41;1448311;52.9;101.15961;2.805222739;0.956311182;99.1
2015-06-30;81.6;12232.6;1.3;0.898;2.615;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-01;84.1;12277.3;1.3;0.901;2.631;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-02;83.0;12304.0;1.3;0.901;2.631;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-03;82.8;12304.0;1.3;0.901;2.631;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-04;82.8;12304.0;1.3;0.901;2.631;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-05;82.8;12304.0;1.3;0.901;2.631;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-06;82.0;12328.5;1.3;0.903;2.538;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-07;79.7;12323.0;1.3;0.914;2.447;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-08;79.1;12319.8;1.3;0.904;2.497;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-09;81.0;12322.3;1.3;0.905;2.552;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-10;82.9;12360.6;1.3;0.895;2.538;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-11;82.9;12360.6;1.3;0.895;2.538;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-12;82.9;12360.6;1.3;0.895;2.538;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-13;83.5;12355.8;1.3;0.908;2.545;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-14;83.3;12355.6;1.3;0.909;2.535;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-15;83.3;12355.6;1.3;0.913;2.522;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-16;85.1;12362.9;1.3;0.917;2.523;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-17;84.4;12396.7;1.3;0.921;2.496;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-18;84.4;12396.7;1.3;0.921;2.496;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-19;84.4;12396.7;1.3;0.921;2.496;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-20;85.0;12419.4;1.3;0.921;2.482;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-21;85.1;12419.4;1.3;0.915;2.475;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-22;84.3;12431.2;1.3;0.918;2.428;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-23;83.7;12909.4;1.3;0.911;2.386;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-24;81.9;12920.1;1.3;0.912;2.383;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-25;81.9;12920.1;1.3;0.912;2.383;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-26;81.9;12920.1;1.3;0.912;2.383;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-27;79.8;12951.6;1.3;0.901;2.354;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-28;80.9;12951.6;1.3;0.906;2.403;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-29;81.1;12951.6;1.3;0.906;2.408;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-30;80.7;12951.6;1.3;0.915;2.377;17.87045639;112.8;2533979;34.04;1476334;52.3;99.91946;3.33624545;2.001595955;99.6
2015-07-31;81.4;12951.6;1.3;0.905;2.364;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-01;81.4;12951.6;1.3;0.905;2.364;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-02;81.4;12951.6;1.3;0.905;2.364;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-03;82.1;12951.6;1.3;0.911;2.346;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-04;82.4;12951.6;1.3;0.912;2.362;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-05;84.6;12951.6;1.3;0.920;2.349;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-06;84.0;12951.6;1.3;0.916;2.341;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-07;83.8;12951.6;1.3;0.914;2.333;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-08;83.8;12951.6;1.3;0.914;2.333;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-09;83.8;12951.6;1.3;0.914;2.333;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-10;84.3;12951.6;1.3;0.911;2.400;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-11;79.9;12975.2;1.3;0.905;2.332;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-12;76.0;12975.2;1.3;0.894;2.350;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-13;77.0;13017.6;1.3;0.899;2.353;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-14;77.0;13011.1;1.3;0.900;2.352;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-15;77.0;13011.1;1.3;0.900;2.352;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-16;77.0;13011.1;1.3;0.900;2.352;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-17;76.3;13011.1;1.3;0.903;2.321;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-18;75.8;13011.1;1.3;0.906;2.287;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-19;73.8;13011.1;1.3;0.905;2.276;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-20;72.4;13004.3;1.3;0.893;2.320;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-21;70.4;12984.1;1.3;0.884;2.304;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-22;70.4;12984.1;1.3;0.884;2.304;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-23;70.4;12984.1;1.3;0.884;2.304;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-24;67.1;13016.5;1.3;0.864;2.259;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-25;71.0;13042.4;1.3;0.876;2.314;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-26;70.1;13042.4;1.3;0.877;2.248;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-27;72.7;13042.4;1.3;0.892;2.334;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-28;72.5;13042.4;1.3;0.891;2.346;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-29;72.5;13042.4;1.3;0.891;2.346;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-30;72.5;13042.4;1.3;0.891;2.346;18.31418805;112.8;2627321;39.15;1549790;51.9;100.48894;3.33624545;2.068474478;99.3
2015-08-31;71.7;13023.6;1.3;0.892;2.338;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-01;69.9;13023.6;1.3;0.888;2.302;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-02;69.7;13023.6;1.3;0.890;2.330;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-03;72.1;13023.6;1.3;0.901;2.385;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-04;70.6;13020.4;1.3;0.900;2.312;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-05;70.6;13020.4;1.3;0.900;2.312;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-06;70.6;13020.4;1.3;0.900;2.312;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-07;71.5;13020.4;1.3;0.896;2.312;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-08;73.3;13020.4;1.3;0.894;2.434;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-09;74.2;13017.4;1.3;0.895;2.437;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-10;73.9;13017.4;1.3;0.891;2.447;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-11;73.6;13017.4;1.3;0.886;2.454;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-12;73.6;13017.4;1.3;0.886;2.454;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-13;73.6;13017.4;1.3;0.886;2.454;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-14;74.1;13017.4;1.3;0.886;2.406;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-15;75.1;13017.4;1.3;0.887;2.426;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-16;75.3;13017.4;1.3;0.885;2.452;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-17;75.5;13017.4;1.3;0.884;2.452;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-18;72.3;13017.4;1.3;0.879;2.386;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-19;72.3;13017.4;1.3;0.879;2.386;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-20;72.3;13017.4;1.3;0.879;2.386;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-21;71.3;13017.4;1.3;0.893;2.389;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-22;66.3;13017.4;1.3;0.898;2.298;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-23;66.4;13017.4;1.3;0.897;2.296;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-24;63.5;13046.3;1.3;0.886;2.303;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-25;65.7;13033.1;1.3;0.895;2.284;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-26;65.7;13033.1;1.3;0.895;2.284;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-27;65.7;13033.1;1.3;0.895;2.284;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-28;63.6;13031.5;1.3;0.892;2.252;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-29;63.3;13043.6;1.3;0.891;2.252;18.44042133;112.8;2317192;41.65;1515165;50.8;100.18748;2.994695221;1.884445714;99.3
2015-09-30;64.9;13043.6;1.3;0.896;2.341;18.23156848;112.8;2622715;36.72;1347044;50.1;99.06329;2.994695221;1.942454273;99.3
2015-10-01;64.5;13034.4;1.3;0.893;2.305;18.23156848;112.8;2622715;36.72;1347044;50.1;99.06329;2.994695221;1.942454273;99.3
2015-10-02;64.6;13034.4;1.3;0.887;2.326;18.23156848;112.8;2622715;36.72;1347044;50.1;99.06329;2.994695221;1.942454273;99.3
2015-10-03;64.6;13034.4;1.3;0.887;2.326;18.23156848;112.8;2622715;36.72;1347044;50.1;99.06329;2.994695221;1.942454273;99.3
2015-10-04;64.6;13034.4;1.3;0.887;2.326;18.23156848;112.8;2622715;36.72;1347044;50.1;99.06329;2.994695221;1.942454273;99.3
2015-10-05;66.4;13034.4;1.3;0.892;2.356;18.23156848;112.8;2622715;36.72;1347044;50.1;99.06329;2.994695221;1.942454273;99.3
2015-10-06;68.1;13034.4;1.3;0.888;2.355;18.23156848;112.8;2622715;36.72;1347044;50.1;99.06329;2.994695221;1.942454273;99.3
2015-10-07;69.7;13034.5;1.3;0.890;2.367;18.23156848;112.8;2622715;36.72;1347044;50.1;99.06329;2.994695221;1.942454273;99.3
2015-10-08;70.6;13064.3;1.3;0.887;2.343;18.23156848;112.8;2622715;36.72;1347044;50.1;99.06329;2.994695221;1.942454273;99.3
2015-10-09;72.2;13071.2;1.3;0.881;2.414;18.23156848;112.8;2622715;36.72;1347044;50.1;99.06329;2.994695221;1.942454273;99.3
2015-10-10;72.2;13071.2;1.3;0.881;2.414;18.23156848;112.8;2622715;36.72;1347044;50.1;99.06329;2.994695221;1.942454273;99.3
2015-10-11;72.2;13071.2;1.3;0.881;2.414;18.23156848;112.8;2622715;36.72;1347044;50.1;99.06329;2.994695221;1.942454273;99.3
2015-10-12;73.5;13082.0;1.3;0.879;2.416;18.23156848;112.8;2622715;36.72;1347044;50.1;99.06329;2.994695221;1.942454273;99.3
2015-10-13;72.6;13073.9;1.3;0.879;2.388;18.23156848;112.8;2622715;36.72;1347044;50.1;99.06329;2.994695221;1.942454273;99.3
2015-10-14;71.5;13088.2;1.3;0.874;2.416;18.23156848;112.8;2622715;36.72;1347044;50.1;99.06329;2.994695221;1.942454273;99.3
2015-10-15;72.9;13088.2;1.3;0.878;2.423;18.23156848;112.8;2622715;36.72;1347044;50.1;99.06329;2.994695221;1.942454273;99.3
2015-10-16;72.4;13085.2;1.3;0.879;2.404;18.23156848;112.8;2622715;36.72;1347044;50.1;99.06329;2.994695221;1.942454273;99.3
