Total Sales;Cost of Goods Sold (COGS) incl. D&A;Gross Income;Gross Margin;SG&A Expense;Other Operating Expenses;EBIT (Operating Income);EBIT Margin;Nonoperating Income - Net;Interest Expense;Unusual Expense - Net;Income Taxes;Equity in Earnings of Affiliates;Consolidated Net Income;NI Margin;Minorities;NI to Common Margin;EPS Diluted;EBITDA;EBITDA margin;Total Sales;Cost of Goods Sold (COGS) incl. D&A;Gross Income;SG&A Expense;Other Operating Expenses;EBIT (Operating Income);Nonoperating Income - Net;Interest Expense;Unusual Expense - Net;Income Taxes;Equity in Earnings of Affiliates;Consolidated Net Income;Minorities;NI to Common Margin;EPS Diluted;EBITDA;Cash & Short-Term Investments;Short-Term Receivables;Inventories;Other Current Assets;Total Current Assets;Total Current Assets/Total Assets;Net Property, Plant & Equipment;Total Investments and Advances;Long-Term Note Receivable;Intangible Assets;Deferred Tax Assets;Other Assets;Total Assets;ST Debt & Curr. Portion LT Debt;Accounts Payable;Income Tax Payable;Other Current Liabilities;Total Current Liabilities;Total Current Liabilities/Total Assets;Long-Term Debt;Provision for Risks & Charges;Deferred Tax Liabilities;Other Liabilities;Total Liabilities;Total Liabilities/Total Assets;Common Equity;Total Shareholders' Equity;Total Shareholders' Equity/Total Assets;Total Equity;Total Equity/Total Assets;Total Liabilities & Shareholders' Equity;Total Liabilities & Shareholders' Equity/Total Assets;Book Value per Share;Tangible Book Value per Share;Working Capital;Total Capital;Total Debt;Net Debt;Days of Inventory on Hand;Days of Sales Outstanding;Days of Payables Outstanding;Long Term Debt Maturities;Cash & Short-Term Investments;Short-Term Receivables;Inventories;Other Current Assets;Total Current Assets;Net Property, Plant & Equipment;Total Investments and Advances;Long-Term Note Receivable;Intangible Assets;Deferred Tax Assets;Other Assets;Total Assets;ST Debt & Curr. Portion LT Debt;Accounts Payable;Income Tax Payable;Other Current Liabilities;Total Current Liabilities;Long-Term Debt;Provision for Risks & Charges;Deferred Tax Liabilities;Other Liabilities;Total Liabilities;Common Equity;Total Shareholders' Equity;Total Equity;Total Liabilities & Shareholders' Equity;Book Value per Share;Tangible Book Value per Share;Working Capital;Total Capital;Total Debt;Net Debt;Days of Inventory on Hand;Days of Sales Outstanding;Days of Payables Outstanding;Long Term Debt Maturities;Net Income / Starting Line;Depreciation, Depletion & Amortization;Deferred Taxes & Investment Tax Credit;Other Funds;Funds from Operations;Changes in Working Capital;Net Operating Cash Flow;Capital Expenditures;Sale of Fixed Assets & Businesses;Purchase/Sale of Investments;Net Investing Cash Flow;Cash Dividends Paid;Change in Capital Stock;Issuance/Reduction of Debt, Net;Net Financing Cash Flow;Net Change in Cash;Free Cash Flow;Net Income / Starting Line;Depreciation, Depletion & Amortization;Deferred Taxes & Investment Tax Credit;Other Funds;Funds from Operations;Changes in Working Capital;Net Operating Cash Flow;Capital Expenditures;Sale of Fixed Assets & Businesses;Purchase/Sale of Investments;Net Investing Cash Flow;Cash Dividends Paid;Change in Capital Stock;Issuance/Reduction of Debt, Net;Net Financing Cash Flow;Net Change in Cash;Free Cash Flow;Total return
7448.2;6380.5;1067.7;0.143350071;799.5;0;268.2;0.0360087;-3.8;40.3;53.2;48.3;1.9;124.5;0.016715448;124.2;0.01667517;4.7002;368.3;0.049448189;0.387208523;0.370500043;0.496216368;0.448107227;-1;0.717029449;-0.24;-0.321548822;0.1901566;1.081896552;8.5;4.165975104;4.285106383;4.285106383;51.22444444;0.578654093;774.9;315.3;1072.8;380.3;2543.3;0.482617936;611.2;37.9;0;2014.4;59.9;3.1;5269.8;7.2;1765.6;47.3;919.6;2739.7;0.519886903;853.8;179.8;192.7;200.8;4166.8;0.790694144;1096;1096;0.207977532;1103;0.209305856;5269.8;0;41.11315;-34.45102217;-196.4;1957;861;86.1;60.92676906;13.319594;95.96172048;1.9;0.178017635;0.38107753;0.014659983;0.04478022;0.102236283;-0.003586567;0.06162465;0;0.005490666;0.443373494;-0.9515625;0.040352193;-0.12195122;0.105226917;-0.239549839;0.035235844;0.071786245;-0.0012867;-0.034889962;0.02065678;-0.126196693;0.037549801;0.051218109;0.051218109;0.051076806;0.040352193;0.030106831;-0.063326225;-0.210610932;0.026919242;-0.00243309;-0.580613736;0.019715408;0.157312772;0.142444;-0.136363636;124.5;0;-12.4;121.8;233.9;56.3;290.2;112.6;2;-1.5;-169.9;0.2;12.2;-2.5;1;119;220.6;4.165975104;0;-2.907692308;0.068421053;0.617565698;-0.329761905;0.269466317;0.270880361;0.052631579;-4;-0.848950925;0;-0.924223602;-1.002941176;-0.999006063;0.06918239;0.2893045;0.22080685
5951.591;4311.272;1640.319;0.275610169;1381.365;-159.26;418.214;0.070269278;82.244;371.19;346.923;34.981;56.444;-196.192;-0.032964631;-154.281;-0.025922648;-0.43;817.526;0.137362598;-0.080980707;-0.102057411;-0.02055655;-0.063191739;-6.951642438;1.411247499;-0.49030107;0.063060793;12.00067454;-1.856411889;0.596537874;-6.582358799;-4.586262204;-4.586262204;1.452937821;0.358242233;1253.474;1690.807;581.627;331.712;3857.62;0.358189271;2520.255;491.291;514.266;2536.258;850.091;0;10769.781;402.149;1077.171;161.842;1670.633;3311.795;0.30750811;4586.552;1175.595;285.885;250.272;9610.099;0.892320744;788.731;788.731;0.073235565;934.222;0.086744754;10769.781;0;2.08433;-4.618078202;545.825;5777.432;4988.701;3735.227;52.0782602;117.1302447;99.80858627;21.979;-0.180490095;-0.205813955;-0.103311703;-0.350399499;-0.199298601;-0.193836738;-0.254900563;0.767206749;-0.161960997;-0.046759835;-1;-0.162673789;-0.714706604;-0.134113874;0.550894072;-0.161458469;-0.302819629;-0.186886948;-0.062612878;-0.259953871;0.914155475;-0.209837139;2.217274785;2.217274785;1.068368348;-0.162673789;1.270982012;-0.556488391;7.082584295;-0.208081054;-0.292415857;-0.323425026;-0.027764101;-0.141754114;-0.032075472;-0.076279734;-161.211;404.794;0;268.365;511.948;210.693;722.641;302.8;178.814;0;-108.752;0;707.78;-1452.677;-774.987;-199.43;419.841;27.27767058;-0.065598368;0;-6.72646381;0.344941639;-6.909876301;1.09463588;-0.106515825;7.746099291;-1;-0.745152121;0;-359.5511651;15.11346267;5.300604868;0.040687147;67.84896687;0.1694424
5802.032;4295.576;1506.456;0.259642829;1209.102;-128.951;426.305;0.07347512;18.873;301.189;-5.29;59.576;33.884;123.587;0.021300641;118.041;0.020344769;0.3119;790.428;0.136232961;-0.025129247;-0.003640689;-0.081607907;-0.124704911;-0.19031144;0.019346555;-0.770524294;-0.188585361;-1.01524834;0.703095966;-0.399688187;-1.629928845;-1.765103934;-1.765103934;-1.725348837;-0.033146346;1333.226;1719.11;569.627;184.197;3806.16;0.366563601;2455.863;982.202;0;2485.248;653.882;0;10383.355;719.139;1116.44;37.485;1642.62;3515.684;0.338588443;4109.702;1140.965;129.087;336.616;9232.054;0.88912052;861.336;861.336;0.082953535;935.929;0.090137436;10383.355;0;2.27508;-4.289307198;290.476;5690.177;4828.841;3495.615;48.91168379;107.2572251;93.45794393;0;0.063624774;0.016739344;-0.020631779;-0.44470806;-0.013339831;-0.025549796;0.999226528;-1;-0.020112307;-0.230809407;0;-0.035880581;0.78824018;0.036455679;-0.768385215;-0.016767896;0.061564499;-0.103966989;-0.029457424;-0.548465292;0.345000639;-0.039338304;0.092052931;0.092052931;0.001827189;-0.035880581;0.091516219;-0.071192169;-0.467822104;-0.015102731;-0.032044414;-0.064149247;-0.06080419;-0.084290949;-0.063628217;-1;183.163;370.815;0;11.107;565.085;31.085;596.17;272.406;132.468;-3.364;-163.811;16.475;2.174;-244.815;-288.118;92.17;307.289;-2.136169368;-0.083941462;0;-0.958612338;0.103793745;-0.852463062;-0.175012212;-0.100376486;-0.259185522;0;0.506280344;0;-0.996928424;-0.831473204;-0.628228603;-1.462167176;-0.268082441;0.59864605
1185.5;715.2;470.3;0.396710249;300.8;0;169.5;0.142977647;-10.3;0.1;0;31.5;0;127.6;0.10763391;127.6;0.10763391;74.64;205.3;0.173175875;0.040733913;0.024201633;0.066923775;0.051748252;0;0.09496124;-0.046296296;-0.75;-1;0.097560976;0;0.102852204;0.102852204;0.102852204;0.200772201;0.098448368;209.7;171.2;206.4;13.9;601.2;0.598745145;227.6;0.2;0;119.8;55.3;0;1004.1;0.1;95.4;20.4;125.9;241.8;0.240812668;0.4;114.8;25.7;0;382.7;0.381137337;621.4;621.4;0.618862663;621.4;0.618862663;1004.1;0;363.42497;293.360096;359.4;621.9;0.5;-209.2;107.4024748;51.92513707;44.59921799;0.1;0.803095443;0.030704395;-0.037762238;0.120967742;0.180443746;0.001319842;-0.333333333;0;-0.117170228;0.101593625;0;0.08810143;0;0.23255814;0.004926108;-0.063244048;0.041343669;-0.555555556;0.198329854;-0.259365994;0;0.052530253;0.111230329;0.111230329;0.111230329;0.08810143;0.110329572;0.183455497;0.297004691;0.110139236;-0.5;0.814397225;-0.076714813;-0.047890095;0.017179863;0;127.6;35.8;0;5.4;168.8;-1.8;167;40;0.9;0;-40.8;29.1;0;-0.5;-29.6;93.4;100.9;0.102852204;0.115264798;0;0;0.101827676;-0.847457627;0.181046676;0.012658228;3.5;-1;-4.743119266;-0.03960396;-1;-0.5;-0.87230371;-2.174842767;0.401388889;1.894737
1246.4;764.5;481.9;0.386633504;306;0;175.9;0.141126444;-12.4;0.1;83.4;43.5;0;36.5;0.029284339;36.5;0.029284339;22.3925;213.6;0.171373556;0.05137073;0.068931767;0.024665107;0.017287234;0;0.037758112;0.203883495;0;0;0.380952381;0;-0.713949843;-0.713949843;-0.713949843;-0.699993301;0.040428641;195.4;196.8;226.6;19.4;638.2;0.589670147;267.6;0.3;0;122.4;53.8;0;1082.3;0.2;105.9;26.5;142.7;275.3;0.254365703;0.2;120;25.6;0;421.1;0.389078814;661.2;661.2;0.610921186;661.2;0.610921186;1082.3;0;387.92709;316.1148152;362.9;661.6;0.4;-195;103.3649444;53.88318357;46.8170799;0;-0.068192656;0.14953271;0.097868217;0.395683453;0.06154358;0.175746924;0.5;0;0.021702838;-0.027124774;0;0.077880689;1;0.110062893;0.299019608;0.133439237;0.138544251;-0.5;0.045296167;-0.003891051;0;0.100339692;0.064048922;0.064048922;0.064048922;0.077880689;0.067420023;0.077565829;0.009738453;0.06383663;-0.2;-0.067877629;-0.037592527;0.037709029;0.049728717;-1;36.5;37.7;-1.1;11.9;85;-5.3;79.7;57.8;0.5;-0.1;-57.4;32.5;-12.4;-0.1;-45;-14.3;-10.2;-0.713949843;0.053072626;0;1.203703704;-0.496445498;1.944444444;-0.522754491;0.445;-0.444444444;0;0.406862745;0.116838488;0;-0.8;0.52027027;-1.153104925;-1.101090188;0.32844044
18289.10727;16234.44894;2054.658329;0.112343282;842.357045;161.25602;1051.04526;0.057468374;-26.749187;56.440954;0;12.547467;0;955.307659;0.052233695;955.307659;0.052233695;2.72;1505.80979;0.082333696;0.092121938;0.088440569;0.122109263;0.185116474;0.154753953;0.071792308;-0.502486934;-0.075475245;0;-0.475386938;0;0.134690043;0.134690043;0.134690043;0.133333333;0.09574841;1189.032567;2354.274103;1107.517113;25.153234;4675.977017;0.487555938;3481.077725;18.75593;0;552.563438;860.808768;1.46437;9590.647247;1348.274857;2617.342899;43.608973;298.633702;4307.860431;0.449173066;1503.854666;230.440952;304.495134;80.37675;6427.027936;0.670134952;3163.619311;3163.619311;0.329865048;3163.619311;0.329865048;9590.647247;0;9.01547;7.440813522;368.116586;6015.748834;2852.129523;1663.096956;24.0335833;43.33569302;55.17012047;576.702976;0.21285142;0.183896242;0.074829872;-0.201935377;0.160041039;0.041529659;0.485523497;0;0.023796859;0.101096874;6.816643536;0.101429676;0.070287637;0.131261205;0.075829484;0.424272748;0.126652921;0.155891346;0.216567;0.090438711;0.479915112;0.138010924;0.033911395;0.033911395;0.033911395;0.101429676;0.033911445;0.036077554;0.775933156;0.07029962;0.113779855;0.052323489;0.198827766;0.065960987;0.1281156;0.031938489;955.307659;456.388562;-50.995627;450.846382;1811.546976;-216.872488;1594.674488;515.669279;10.425943;0;-592.020365;663.2199;0;-130.762933;-793.982833;208.67129;506.49725;0.103345463;0.126586668;0;0.694532839;0.178629059;0.215345397;0.173806379;-0.078380333;-0.89945987;0;0.298786664;0.657894737;0;0.310463601;0.58853398;-0.482080598;0.051577313;0
25341.29;22739.393;2601.897;0.102674213;856.178;178.078;1567.641;0.061861137;-30.478;63.835;-4.531;-12.124;0;1489.983;0.058796652;1489.983;0.058796652;4.25;2039.74;0.080490772;0.385594695;0.400687703;0.266340473;0.016407478;0.104318462;0.491506655;0.139399115;0.131004979;0;-1.966250798;0;0.55968916;0.55968916;0.55968916;0.5625;0.354580116;1810.476;3729.361;1238.828;61.496;6840.161;0.554646699;3837.025;17.406;0;690.337;934.047;13.489;12332.465;1783.88;3816.949;19.511;442.458;6062.798;0.491612828;1820.167;322.769;307.604;123.268;8636.606;0.700314657;3695.859;3695.859;0.299685343;3695.859;0.299685343;12332.465;0;10.53221;8.564936878;777.363;7299.906;3604.047;1793.571;18.83110878;43.81242653;51.34336756;722.259;0.522646267;0.584081053;0.118563303;1.444854606;0.462830329;0.102252033;-0.071973504;0;0.249335284;0.085080723;8.211469779;0.285884538;0.323083339;0.458329744;-0.552592078;0.481607726;0.407380322;0.210334377;0.400658161;0.010209904;0.533627573;0.343794688;0.16823759;0.16823759;0.16823759;0.285884538;0.168237485;0.15107533;1.11173044;0.213465888;0.263633706;0.078452458;-0.216466869;0.011000944;-0.06936278;0.252393398;1489.983;473.624;-28.333;703.066;2638.34;-459.31;2179.03;806.28;0.571;0;-938.668;789.548;0;163.563;-625.985;614.377;798.585;0.55968916;0.037764833;-0.444403341;0.559435826;0.456401647;1.117880439;0.366441877;0.563560276;-0.945232772;0;0.585533295;0.190476944;0;-2.250836122;-0.211588747;1.944233488;0.576681808;90.85037
2108.962;1880.424;228.538;0.108365158;135.73;0;92.808;0.044006483;-21.217;2.25;5.036;14.344;3.816;53.777;0.025499274;53.26;0.02525413;0.5;118.852;0.056355686;-0.060374164;-0.068645646;0.013701547;-0.035576998;0;0.095570875;2.427071555;-0.585329893;-0.566123891;-0.035956718;-0.184789575;0.048488984;0.050348078;0.050348078;0.041666667;0.077573076;152.854;214.679;75.141;0;442.674;0.570258506;194.749;22.483;10.952;102.181;3.23;0;776.269;45.661;84.39;6.432;78.986;215.469;0.277570018;45.652;68.623;9.875;7.66;347.279;0.447369404;424.11;424.11;0.546344115;428.99;0.552630596;776.269;0;3.99412;3.031818675;227.205;515.423;91.313;-61.541;16.00513501;38.60701734;17.98073844;0.126;0.73121312;-0.072508662;-0.162970224;-1;0.068989749;-0.015081095;0.092787013;-0.123419241;0.145501222;0.03030303;0;0.052937913;21.93370166;-0.151321943;-0.194892978;-0.068165731;0.109629675;-0.138104858;-0.07202261;0.098442714;0;0.052083239;0.053660645;0.053660645;0.053630813;0.052937913;0.050464989;0.024398317;0.033106891;0.126683994;0.661505149;0.846137693;0.019753103;0.020533043;-0.007197222;-0.363636364;53.777;26.044;1.165;-2.411;78.575;7.278;85.853;33.666;8.809;0;-43.99;24.734;0.903;-1.171;-25.002;19.789;29.502;0.048488984;0.017979987;0;-1.326826623;-0.06737012;-1.515220161;0.224285205;0.332462598;7.31822474;-1;0.194990764;0.322178864;-1.481343284;2.765273312;0.196611467;0.75030957;0.086749917;0.1875
2218.66;1975.941;242.719;0.109398916;130.906;0;111.813;0.050396636;-35.811;2.019;2.335;16.229;3.884;59.303;0.026729197;58.554;0.026391606;0.5809;137.505;0.061976598;0.052015162;0.050795459;0.06205095;-0.035541148;0;0.204777605;0.687844653;-0.102666667;-0.536338364;0.131413832;0.017819706;0.102757685;0.099399174;0.099399174;0.1618;0.156943089;161.297;208.256;76.724;1.737;448.014;0.569057693;205.904;24.848;9.298;96.229;2.998;0;787.291;49.718;206.982;7.667;1.132;265.499;0.337231087;44.508;49.159;9.939;8.255;377.36;0.47931451;405.302;405.302;0.514805834;409.931;0.52068549;787.291;0;4.02118;3.066451402;182.515;499.528;94.226;-67.071;14.02641197;34.78930413;26.88984006;0.028;0.055235715;-0.029919088;0.021067061;0;0.012063053;0.057278856;0.105190588;-0.151022644;-0.058249577;-0.071826625;0;0.014198686;0.088850441;1.452683967;0.192008706;-0.985668346;0.232191174;-0.025059143;-0.283636682;0.006481013;0.07767624;0.086619116;-0.044346985;-0.044346985;-0.044427609;0.014198686;0.006774959;0.011423087;-0.196694615;-0.030838748;0.031901263;0.089858793;-0.123630512;-0.09888651;0.495480297;-0.777777778;59.303;25.692;0;3.612;88.607;31.244;119.851;37.963;1.918;0;-36.582;25.672;-54.374;-0.13;-80.176;4.288;57.619;0.102757685;-0.013515589;-1;-2.498133555;0.127674197;3.29293762;0.396002469;0.127636191;-0.782268135;0;-0.16840191;0.037923506;-61.21483942;-0.888983775;2.206783457;-0.783313962;0.95305403;0.043103456
294.5;175.5;119;0.404074703;59.6;0;59.4;0.201697793;0.7;14.2;8.8;9.6;0;27.5;0.093378608;27.5;0.093378608;0.137;69.8;0.237011885;0.014747433;0.042099638;-0.023068714;-0.031476998;0;-0.014484097;-0.290780142;-0.482903026;-0.241313906;1.310469314;0;0.523967858;0.523967858;0.523967858;0.518847007;-0.003654219;56.2;30.3;39;1.3;126.8;0.440124957;147.2;0;0;13.7;0.4;0;288.1;10;26.3;3.8;32.3;72.4;0.251301631;137.8;8.7;0;0;218.9;0.759805623;69.2;69.2;0.240194377;69.2;0.240194377;288.1;0;0.346;0.2775;54.4;217;147.8;91.6;83.11185185;49.88725806;57.0098713;10;1.323370127;-0.396450411;-0.047013977;-0.051094891;0.086677065;-0.015674317;0;0;0.031238239;-0.77703456;0;0.024140714;-0.975308642;-0.058090395;1.010582011;-0.288326797;-0.84922886;0;-0.253603294;0;0;-0.554949233;-1.32867083;-1.32867083;-1.32867083;0.024140714;0.484150474;-1.247956038;-1.149651181;0.11593942;-0.635061728;-0.75946073;0.071999909;0.015853016;0.192380982;0;60.2;10.4;0;-32.1;38.5;-1;37.5;9.1;0.3;0;-8.8;4;0;7.3;3.3;32;24.5;1.711711712;0.103214172;0;-19.11512415;0.152729124;-0.92393702;0.851668971;-0.267369777;4.172413793;0;-0.288198657;0;0;0;-1.705429671;8.965742759;2.128591495;-0.29937447
331;197.2;133.8;0.404229607;69.4;0;64.4;0.194561934;0.4;3.5;2;11.8;0;47.5;0.143504532;47.5;0.143504532;0.234;75.2;0.227190332;0.123938879;0.123646724;0.124369748;0.16442953;0;0.084175084;-0.428571429;-0.753521127;-0.772727273;0.229166667;0;0.727272727;0.727272727;0.727272727;0.708029197;0.077363897;29;31.9;36.3;1.1;98.3;0.351951307;165.2;0;0;15.8;0;0;279.3;0;30;5.8;39.5;75.3;0.269602578;89.4;9.1;0.8;0;174.6;0.625134264;104.7;104.7;0.374865736;104.7;0.374865736;279.3;0;0.52235;0.443519671;23;194.1;89.4;60.4;69.68686613;34.29456193;52.82658407;0;-0.483985765;0.052805281;-0.069230769;-0.153846154;-0.224763407;0.122282609;0;0;0.153284672;-1;0;-0.03054495;-1;0.140684411;0.526315789;0.222910217;0.040055249;-0.351233672;0.045977011;0;0;-0.202375514;0.51300578;0.51300578;0.51300578;-0.03054495;0.509682081;0.598269084;-0.577205882;-0.105529954;-0.395128552;-0.340611354;-0.161529137;-0.312558692;-0.073378296;-1;64.5;10.9;0;-8.4;67;10.6;77.6;10.8;0.6;0;-30.2;13.8;0;-60.8;-74.6;-27.2;54.8;0.071428571;0.048076923;0;-0.738317757;0.74025974;-11.6;1.069333333;0.186813187;1;0;2.431818182;2.45;0;-9.328767123;-23.60606061;-1.85;1.236734694;0.32191788
189.301482;148.774095;40.527387;0.214089116;0;0;40.52739;0.214089132;1.351534;0.041968;0;9.282845;0;32.554115;0.171969679;32.553795;0.171967988;0.56;50.77398;0.268217552;0.459711413;0.414826239;0.652117825;0;0;0.652117745;106.2560908;-0.511585416;0;0.709113522;0;0.711045561;0.675460997;0.675460997;0.696969697;0.719824393;60.26103;32.61125;0;2.271787;95.144067;0.607781818;2.014492;0;0;57.838363;1.546206;0;156.543128;0;8.157292;9.944415;79.734666;97.836373;0.624980312;0;0;0;0;97.836373;0.624980312;57.549637;57.549637;0.367628;58.706755;0.375019688;156.543128;0;0.98515;-0.004942478;-2.692306;57.549637;0;-60.26103;0;44.95261713;17.65758793;0;0.314717706;1.326603185;0;0.148298569;0.538781333;0.728705812;0;0;0.266334469;-0.127595073;0;0.417420003;0;0.307850639;2.303391781;0.249550972;0.339156741;-1;0;0;0;0.330054039;0.589280823;0.589280823;0.59165446;0.417420003;0.58928485;-0.96948807;-0.760202248;0.567635054;-1;0.329217506;0;0.116599685;0.056184993;0;41.877694;10.24659;0;-9.323578;42.800706;6.116355;48.917061;23.260283;0;0;-25.140283;9.346761;0.495295;-0.5;-9.351466;14.425312;38.33677;0.707163719;1.052521165;0;3.084374807;0.571243502;-0.771116505;-0.093500497;-0.163440214;0;0;-0.157347185;0.230769119;2.415827586;-2;0.478669387;-0.189755769;-0.170180206;0
272.25;214.449;57.801;0.21230854;0;0;57.801;0.21230854;9.059;0.013;4.157;13.933;0;48.757;0.179089073;48.682;0.17881359;0.8165;71.959;0.264312213;0.438182085;0.44144046;0.426220743;0;0;0.426220637;5.702754056;-0.690240183;0;0.500940714;0;0.497721563;0.495432407;0.495432407;0.458035714;0.417241666;207.182;57.953;0;1.833;266.968;0.767078889;6.67;0;0;74.17;0.224;0;348.032;24.894;13.767;20.459;189.833;248.953;0.715316408;0;0;0;0;248.953;0.715316408;99.079;99.079;0.284683592;99.079;0.284683592;348.032;0;1.66183;0.417793988;18.015;123.973;24.894;-182.288;0;60.70881772;18.65795621;0;2.438075984;0.777086128;0;-0.193146188;1.805934289;2.311008433;0;0;0.282366861;-0.855129265;0;1.22323397;0;0.687692435;1.0573357;1.380808869;1.544585335;0;0;0;0;1.544585335;0.721626845;0.721626845;0.68769335;1.22323397;0.686880171;-85.53128443;-7.69128992;1.154192563;0;2.024973187;0;0.350506858;0.056653734;0;62.69;14.158;0;1.217;78.065;13.775;91.84;39.302;0;0;-41.302;11.684;5.299;9.112;2.727;53.265;74.105;0.49697832;0.38172797;0;-1.130529288;0.823918512;1.252158352;0.87746357;0.689661299;0;0;0.642861379;0.25005871;9.698674527;-19.224;-1.291612032;2.692467795;0.933000615;0
3632;2573;1059;0.29157489;373;97;589;0.162169604;248;175;199;90;131;504;0.13876652;496;0.136563877;0.5583;997;0.274504405;0.050014455;0.089331075;-0.034639927;0.140672783;-0.366013072;-0.045380875;1.084033613;-0.158653846;-0.766705744;-2.168831169;5.55;-3.210526316;-3.137931034;-3.137931034;-4.444170265;-0.104222821;5284;1529;233;0;7046;0.320797669;9930;3415;985;467;66;55;21964;639;323;77;837;1876;0.085412493;4468;1022;616;440;8422;0.383445638;13459;13459;0.612775451;13542;0.616554362;21964;0;15.15026933;14.62458572;5170;18566;5107;-177;32.91099883;116.6753855;40.53979008;354;-0.382493865;0.928121059;0.008658009;-1;-0.266805411;0.140068886;0.028304727;0.274256145;1.103603604;-0.175;0.078431373;-0.035270347;-0.386756238;0.297188755;2.85;0.14500684;-0.08129285;-0.100100705;0.069037657;0.275362319;-0.03930131;-0.054132974;-0.024285921;-0.024285921;-0.023155161;-0.035270347;-0.024285921;-0.042735043;-0.316860465;-0.062370587;-0.149825204;-0.930588235;-0.12536042;0.361698355;-0.050946854;-0.577565632;504;373;42;-196;723;-102;621;599;16;-83;-1701;977;0;-999;-1984;-3047;-952;-3.13559322;0.078034682;0;-1.157683025;-0.465631929;-4.517241379;-0.55065123;0.029209622;-0.428571429;-1.189497717;-1.27137843;-0.154112554;0;-0.003988036;-0.081481481;-1.560522443;1.681690141;-0.14004916
4520;3227;1293;0.286061947;461;108;724;0.160176991;426;188;-1;229;148;882;0.195132743;866;0.19159292;0.9748;1227;0.271460177;0.244493392;0.254178002;0.220963173;0.235924933;0.113402062;0.229202037;0.717741935;0.074285714;-1.005025126;1.544444444;0.129770992;0.75;0.745967742;0.745967742;0.746014687;0.230692076;4500;1172;217;29;5918;0.272054429;10510;3104;1010;1064;73;147;21753;766;318;15;979;2078;0.095527054;4119;1060;819;390;8466;0.389187698;13048;13048;0.599825311;13287;0.610812302;21753;0;14.68762273;13.48991959;3840;17933;4885;385;25.44933375;109.0558628;36.4318724;432;-0.148372445;-0.233485939;-0.068669528;0;-0.160090832;0.058408862;-0.091068814;0.025380711;1.278372591;0.106060606;1.672727273;-0.009606629;0.198748044;-0.015479876;-0.805194805;0.169653524;0.107675906;-0.078111012;0.037181996;0.329545455;-0.113636364;0.005224412;-0.030537187;-0.030537187;-0.018830306;-0.009606629;-0.030537187;-0.077586207;-0.257253385;-0.034094581;-0.043469747;-3.175141243;-0.226722535;-0.065305314;-0.101330512;0.220338983;882;503;42;-515;912;81;993;657;62;730;-807;977;0;-440;-1428;-1258;-623;0.75;0.348525469;0;1.62755102;0.261410788;-1.794117647;0.599033816;0.096828047;2.875;-9.795180723;-0.525573192;0;0;-0.55955956;-0.280241935;-0.587134887;-0.345588235;0.050113916
227.88;180.228;47.652;0.209110058;0;2.745;44.907;0.197064244;1.384;0.855;0.101;13.946;0.923;32.312;0.141793927;32.077;0.140762682;0.37;50.015;0.219479551;0.168693298;0.180808617;0.125035414;0;0.689230769;0.102526331;0.653524492;0.875;-0.901846453;0.164204024;-0.218458933;0.103363497;0.108856471;0.108856471;-0.722846442;0.135130841;66.773;52.424;189.718;0;308.915;0.664110535;58.407;15.408;0;76.746;5.68;0;465.156;82.424;24.102;0;17.694;124.22;0.267050194;30.07;2.768;3.377;0;160.435;0.344905795;300.71;300.71;0.646471291;304.721;0.655094205;465.156;0;3.4676;2.582610701;184.695;413.204;112.494;45.721;361.4011974;77.63537827;39.50387463;0;0.005708347;0.177643993;0.134785625;0;0.110829432;0.252428434;0.088673779;0;0.221564321;-0.047619048;0;0.141005514;-0.029974933;0.218010916;-1;0.546407971;0.064329289;2.069306931;0.232962138;0.296353167;0;0.221347605;0.10142921;0.10142921;0.102810943;0.141005514;-0.724642423;-0.733619738;0.14445849;0.123490291;0.18704626;0.611369564;-0.032972446;-0.158646694;-0.065565609;0;32.448;5.108;0.682;-0.859;37.379;-14.278;23.101;12.784;0.337;-0.082;-34.843;4.336;0;16.673;12.614;0.379;5.981;0.108007512;0.583384997;1.717131474;-0.456672992;0.194789835;-0.260858311;0.930230615;-0.301992902;0.831521739;0.301587302;0.915081895;0;0;0.6673;1.139416554;-1.263743911;-1.56994473;0.08219873
