Date;ETCBTC;Open*;High;Low;Close**;Volume;Market Cap;ETH Open*;ETH High;ETH Low;ETH Close**;ETH Volume;ETH Market Cap;XRP Open*;XRP High;XRP Low;XRP Close**;XRP Volume;XRP Market Cap;LTC Open*;LTC High;LTC Low;LTC Close**;LTC Volume;LTC Market Cap
2017-12-31;0.053454974;12897.7;14377.4;12755.6;14156.4;12136299520;2.37466E+11;712.21;760.35;710.12;756.73;2554269952;73170170967;2.1;2.39;1.87;2.3;4642079744;89122114461;216.98;237.79;213.81;232.1;771041984;12663194467
2017-12-30;0.055377465;14681.9;14681.9;12350.1;12952.2;14452599808;2.1724E+11;753.82;753.82;685.23;717.26;3187780096;69338470696;2.2;2.85;2.04;2.16;8108389888;83638588508;245.09;245.43;208.2;218.96;943667008;11943513791
2017-12-29;0.05141783;14695.8;15279;14307;14656.2;13025500160;2.45794E+11;740.39;770.12;729.61;753.59;2648969984;72835328712;1.44;2.27;1.44;2.21;7545739776;85791710178;250.35;258.04;238.33;245.5;1392210048;13387459289
2017-12-28;0.050458358;15864.1;15888.4;13937.3;14606.5;12336499712;2.4493E+11;762.21;763.32;701.19;737.02;2389149952;71219054808;1.39;1.5;1.26;1.43;2843300096;55431067579;272.13;273.18;231.38;249.93;2593240064;13625185918
2017-12-27;0.048163652;16163.5;16930.9;15114.3;15838.5;12487600128;2.65559E+11;774.97;789.25;738.41;762.84;2100029952;73698377070;1.18;1.47;1.18;1.4;2854259968;54220856694;286.59;290.94;264.42;272.17;777137984;14833811828
2017-12-26;0.048065193;14036.6;16461.2;14028.9;16099.8;13454300160;2.69908E+11;763.37;786.79;760.93;773.84;2201159936;74744613931;1.12;1.19;1.09;1.19;938846976;46079825404;273.11;289.51;272.26;286.5;842993024;15610545231
2017-12-25;0.054598406;13995.9;14593;13448.9;14026.6;10664699904;2.35127E+11;698.87;782.52;698.87;765.83;2491760128;73955757349;1.05;1.13;1;1.12;686014016;43477717045;277.49;286.79;269.57;273.39;804377024;14891746902
2017-12-24;0.049846328;14608.2;14626;12747.7;13925.8;11572299776;2.33414E+11;721.77;721.77;614.92;694.15;2300549888;67019237420;1.18;1.18;0.911226;1.04;754958976;40441730263;291.01;291.01;251.04;275.98;1122909952;15028955417
2017-12-23;0.048940759;13948.7;15603.2;13828.8;14699.2;13086000128;2.46349E+11;681.32;763.9;679.73;719.39;2480339968;69441297649;1.17;1.21;1.08;1.17;1497590016;45492927360;269.27;312.67;261.64;288.27;1352579968;15693563723
2017-12-22;0.048790468;15898;15943.4;11833;13831.8;22197999616;2.31788E+11;822.64;827.68;543.76;674.86;4977710080;65129109277;1.17;1.38;0.741013;1.14;4644700160;44095993796;319.26;320.3;187.48;264.93;2938040064;14419250802
2017-12-21;0.051956287;16642.4;17567.7;15342.7;15802.9;16516599808;2.64789E+11;820.24;880.54;792.69;821.06;3569060096;79221896341;0.782515;1.24;0.782515;1.19;3626109952;46218124151;314.66;339.74;299.53;317.46;1555939968;17273490963
2017-12-20;0.049269757;17760.3;17934.7;16077.7;16624.6;22149699584;2.78529E+11;827.52;845.06;756;819.09;3969939968;79014430828;0.787171;0.789044;0.730953;0.775964;1007420032;30060181792;349.6;349.6;308.63;314.62;2104060032;17114472564
2017-12-19;0.046511445;19118.3;19177.8;17275.4;17776.7;16894499840;2.97801E+11;793.9;881.94;785.34;826.82;4096549888;79743740362;0.777447;0.863536;0.756724;0.791257;1449670016;30652619534;359.13;375.29;335.67;350.25;2150479872;19047802998
2017-12-18;0.041573804;19106.4;19371;18355.9;19114.2;14839499776;3.20174E+11;721.73;803.93;689.23;794.65;3249230080;76623897492;0.728036;0.792014;0.689323;0.778407;1342720000;30154821523;318.95;360.93;302;358.34;1966599936;19482623741
2017-12-17;0.037614415;19475.8;20089;18974.1;19140.8;13314599936;3.20577E+11;696.24;735.83;696.24;719.97;2147389952;69409025338;0.754125;0.765981;0.719929;0.728366;805200000;28216275976;301.78;332.59;301.78;318.72;1703580032;17323822452
2017-12-16;0.035707838;17760.3;19716.7;17515.3;19497.4;12740599808;3.26502E+11;686.19;718.39;680.79;696.21;2165690112;67103695920;0.755493;0.815923;0.741667;0.758642;1334770048;29389142325;299.34;309.9;290.13;298.97;1291379968;16245954060
2017-12-15;0.038654423;16601.3;18154.1;16601.3;17706.9;14309999616;2.96482E+11;696.38;697.13;621.06;684.45;2758710016;65956174321;0.86176;0.86176;0.666114;0.756181;3194210048;29293805290;280.97;316.41;251.22;299.78;2599940096;16284702205
2017-12-14;0.042007969;16384.6;17085.8;16185.9;16564;13777399808;2.7731E+11;700.59;753.12;664.99;695.82;3821580032;67036917107;0.470648;0.892267;0.466401;0.864263;6358700032;33480809543;301.2;311.32;265.66;279.33;2114880000;15169467973
2017-12-13;0.042830414;17500;17653.1;16039.7;16408.2;12976900096;2.74664E+11;644.91;747.99;597.8;702.77;4524539904;67692231422;0.372689;0.513768;0.342964;0.471063;2738759936;18248577789;315.36;341.8;287.48;302.6;3409789952;16428650865
2017-12-12;0.0374054;16919.8;17781.8;16571.6;17415.4;14603799552;2.91484E+11;522.29;657.32;504.49;651.43;5179829760;62733982232;0.252258;0.434102;0.250961;0.373541;1555040000;14470658905;212.46;341.72;209.68;316.16;6961679872;17159753614
2017-12-11;0.030415427;15427.4;17513.9;15404.8;16936.8;12153900032;2.8344E+11;440.36;516.97;439.1;515.14;1771440000;49597927198;0.236574;0.252777;0.235804;0.251691;176100992;9750294106;148.26;225.29;147.34;214.2;2913979904;11622977831
2017-12-10;0.028580302;15168.4;15850.6;13226.6;15455.4;13433299968;2.58615E+11;472.79;472.79;429.51;441.72;1404179968;42520479602;0.245548;0.245548;0.229304;0.237333;198174000;9194077464;155.63;155.63;130.16;148.66;1087340032;8063839922
2017-12-09;0.031196058;16523.3;16783;13674.9;15178.2;13911300096;2.53946E+11;457.34;504.15;456.25;473.5;2003849984;45570080683;0.252162;0.255684;0.240073;0.244708;205288992;9479778657;127.48;171.55;126.59;155.24;2436539904;8417983192
2017-12-08;0.027522421;17802.9;18353.4;14336.9;16569.4;21135998976;2.77186E+11;434.99;466.06;422.37;456.03;2336379904;43879256076;0.223636;0.278673;0.222168;0.252125;660172032;9767106895;98.33;133.07;95.4;124.85;1515559936;6767649865
2017-12-07;0.024269122;14266.1;17899.7;14057.3;17899.7;17950699520;2.99405E+11;426.37;441.4;414.41;434.41;2129570048;41789848007;0.232623;0.23376;0.22134;0.222823;275204992;8631972508;99.98;101.34;92.27;98.29;645691008;5325979410
2017-12-06;0.029989154;11923.4;14369.1;11923.4;14291.5;12656300032;2.39024E+11;462.6;462.71;420.21;428.59;1998259968;41220997942;0.245416;0.245705;0.227742;0.232544;274526016;9008555737;102.48;104.82;97.31;100.35;547512000;5435639653
2017-12-05;0.038876535;11685.7;12032;11604.6;11916.7;6895260160;1.99278E+11;470.29;473.56;457.66;463.28;1216720000;44548159326;0.253598;0.253988;0.245234;0.246101;174591008;9533742326;104.28;104.3;101.84;102.4;328726016;5544450235
2017-12-04;0.040335587;11315.4;11657.2;11081.8;11657.2;6132409856;1.94913E+11;466.05;474.78;453.31;470.2;1005550016;45204145125;0.252919;0.255362;0.24716;0.253571;104650000;9814930420;101.4;104.24;96.53;104.24;331151008;5642170447
2017-12-03;0.041141197;11082.7;11858.7;10862;11323.2;6608309760;1.89302E+11;463.7;482.81;451.85;465.85;990556992;44776362724;0.25553;0.263072;0.247391;0.252558;134710000;9754514905;100.19;106.39;98.1;101.26;364022016;5479554408
2017-12-02;0.041848013;10978.3;11320.2;10905.1;11074.6;5138500096;1.85122E+11;466.85;476.24;456.65;463.45;943649984;44535863933;0.255656;0.259218;0.250756;0.255492;118250000;9867834407;98.94;103.79;98.32;100.28;402553984;5425172171
2017-12-01;0.042507016;10198.6;11046.7;9694.65;10975.6;6783119872;1.83445E+11;445.21;472.61;428.31;466.54;1247879936;44823457369;0.250352;0.258828;0.239438;0.255699;182992000;9875829341;88;100.41;83.74;99;561342976;5354697600
2017-11-30;0.043690392;9906.79;10801;9202.05;10233.6;8310689792;1.7102E+11;431.21;465.5;401.24;447.11;1903040000;42947937239;0.246433;0.261524;0.229586;0.250878;270907008;9689628483;86.25;93.54;78.08;88.33;481948000;4776295620
2017-11-29;0.043233579;10077.4;11517.4;9601.03;9888.61;11568799744;1.65234E+11;473.28;522.31;425.07;427.52;2675940096;41057383009;0.297867;0.297867;0.239409;0.243064;541177984;9387829374;96.01;104.61;81.77;85.57;786819968;4625810651
2017-11-28;0.04701356;9823.43;10125.7;9736.3;10058.8;6348819968;1.68056E+11;480.52;482.48;466.35;472.9;1346499968;45405717909;0.254037;0.301084;0.253415;0.299152;720742976;11554108929;91.72;96.03;90.34;96.03;388931008;5189729757
2017-11-27;0.048924717;9352.72;9818.35;9352.72;9818.35;5653320192;1.64019E+11;471.53;493.4;468.48;480.36;1396480000;46111561438;0.248305;0.254733;0.247861;0.253927;196735008;9807389615;85.89;93.29;85.89;91.6;429591008;4948735851
2017-11-26;0.050514707;8789.04;9522.93;8775.59;9330.55;5475579904;1.55851E+11;465.97;472.72;451.61;471.33;1197779968;45235644662;0.252914;0.252914;0.248589;0.248818;133297000;9610065370;88.94;88.94;84.02;85.93;357456992;4640580647
2017-11-25;0.053041092;8241.71;8790.92;8191.15;8790.92;4342060032;1.46821E+11;475.68;485.19;461.05;466.28;1422080000;44741093552;0.244178;0.2557;0.243584;0.252393;212592992;9748142132;77.91;89.37;77.52;88.82;487896992;4795225155
2017-11-24;0.057539113;8074.02;8374.16;7940.93;8253.69;5058610176;1.37832E+11;412.5;480.97;402.76;474.91;2292829952;45560021462;0.242851;0.245388;0.238421;0.244642;211486000;9448776263;73.14;77.97;72.81;77.97;287392000;4208440987
2017-11-23;0.051023975;8232.38;8267.4;8038.77;8038.77;4225179904;1.34228E+11;381.44;425.55;376.09;410.17;1845680000;39340408036;0.238991;0.250096;0.237304;0.242402;240684992;9362261033;71.98;76.4;70.9;73.22;315247008;3951301844
2017-11-22;0.046119549;8077.95;8302.26;8075.47;8253.55;3633530112;1.37798E+11;360.31;381.42;360.15;380.65;800819008;36501878925;0.232642;0.240848;0.232317;0.238859;167078000;9225420204;70.18;71.95;70.18;71.89;157890000;3878507510
2017-11-21;0.04465226;8205.74;8348.66;7762.71;8071.26;4277609984;1.3474E+11;367.44;372.47;350.69;360.4;949912000;34552559750;0.237978;0.240974;0.2272;0.233271;217851008;9009595604;72.2;72.53;68.11;70.03;231664992;3776954172
2017-11-20;0.04471968;8039.07;8336.86;7949.36;8200.64;3488450048;1.36882E+11;354.09;372.14;353.29;366.73;807027008;35151847933;0.231336;0.24343;0.230917;0.238759;214663008;9221563181;71.41;72.92;70.79;72.25;188976000;3895876984
2017-11-19;0.04409761;7766.03;8101.91;7694.1;8036.49;3149319936;1.34124E+11;347.4;371.29;344.74;354.39;1181529984;33961430090;0.22814;0.236231;0.226037;0.231016;193808000;8922506124;69.51;72.98;68.6;71.59;243056992;3858885781
2017-11-18;0.044621734;7697.21;7884.99;7463.44;7790.15;3667190016;1.29997E+11;331.98;349.62;327.69;347.61;649638976;33305160559;0.226547;0.230399;0.222399;0.228627;144298000;8830236034;67.41;69.77;65.71;69.64;174063008;3752808798
2017-11-17;0.043117192;7853.57;8004.59;7561.09;7708.99;4651670016;1.28622E+11;330.17;334.96;327.52;332.39;621732992;31840349187;0.224768;0.239409;0.220273;0.226581;397071008;8751213596;70.45;71.12;65.78;67.57;350504992;3639939202
2017-11-16;0.042039257;7323.24;7967.38;7176.58;7871.69;5123809792;1.31328E+11;333.44;336.16;323.61;330.92;797254016;31692795453;0.212655;0.27179;0.209287;0.227107;1022579968;8771529238;63.81;72.48;62.94;71.06;418128992;3827031146
2017-11-15;0.045568748;6634.76;7342.25;6634.76;7315.54;4200880128;1.22036E+11;337.96;340.91;329.81;333.36;722665984;31919060540;0.208937;0.213105;0.208058;0.212956;100294000;8224976687;62.78;65.52;62.71;63.82;194636000;3436473712
2017-11-14;0.050880458;6561.48;6764.98;6461.75;6635.75;3197110016;1.10683E+11;316.76;340.18;316.76;337.63;1069680000;32321383639;0.203679;0.213693;0.203679;0.209825;127361000;8104043784;61.64;63.81;60.87;62.68;174111008;3374059000
2017-11-13;0.048284242;5938.25;6811.19;5844.29;6559.49;6263249920;1.09401E+11;307.02;328.42;307.02;316.72;1041889984;30312834756;0.197472;0.204081;0.197456;0.203442;132567000;7857514002;59.18;62.76;58.85;61.4;237478000;3304148265
2017-11-12;0.051748971;6295.45;6625.05;5519.01;5950.07;8957349888;99226193603;314.69;319.15;298.51;307.91;1613479936;29463540579;0.210214;0.210214;0.195389;0.197339;251175008;7603775359;62.31;62.31;57.41;59.01;322820000;3174662071
2017-11-11;0.049496665;6618.61;6873.15;6204.22;6357.6;4908680192;1.06016E+11;298.59;319.45;298.19;314.68;842300992;30105285828;0.205948;0.214456;0.205459;0.21043;134503008;8108191735;59.35;63.71;59.24;62.3;272494016;3350986565
2017-11-10;0.045216632;7173.73;7312;6436.87;6618.14;5208249856;1.10354E+11;320.67;324.72;294.54;299.25;885985984;28623188738;0.218256;0.219068;0.20526;0.206483;141032992;7956107751;64.44;65.9;56.91;59.26;291596000;3186381939
2017-11-09;0.044918654;7446.83;7446.83;7101.52;7143.58;3226249984;1.19105E+11;308.64;329.45;307.06;320.88;893249984;30685584327;0.217911;0.221791;0.214866;0.217488;147916992;8380147337;62.49;66.84;61.73;64.27;279652992;3454692871
2017-11-08;0.041432017;7141.38;7776.42;7114.02;7459.69;4602200064;1.24361E+11;294.27;318.7;293.1;309.07;967955968;29549552409;0.210675;0.221458;0.20806;0.217437;156959008;8378182229;61.11;64.07;60.79;62.57;349454016;3362586560
2017-11-07;0.041243607;7023.1;7253.32;7023.1;7144.38;2326340096;1.19091E+11;298.57;304.84;290.77;294.66;540766016;28165778801;0.205103;0.211375;0.203978;0.210354;114073000;8105263338;54.99;63.81;54.99;61.3;402670016;3293059021
2017-11-06;0.04256019;7403.22;7445.77;7007.31;7022.76;3111899904;1.17051E+11;296.43;305.42;293.72;298.89;579358976;28564296472;0.201967;0.208662;0.20141;0.20599;102233000;7937111703;54.76;56.17;53.95;55.17;133918000;2963390868
2017-11-05;0.039995086;7404.52;7617.48;7333.19;7407.41;2380410112;1.23449E+11;300.04;301.37;295.12;296.26;337657984;28307052341;0.203274;0.205124;0.201117;0.202055;46959000;7785490097;55.03;55.48;54.63;54.75;84302000;2939687734
2017-11-04;0.040714368;7164.48;7492.86;7031.28;7379.95;2483800064;1.22979E+11;305.48;305.48;295.8;300.47;416479008;28702737365;0.208083;0.208479;0.202133;0.20375;74013200;7850801055;56.22;56.37;54.94;55.04;83633104;2954562413
2017-11-03;0.042414009;7087.53;7461.29;7002.94;7207.76;3369860096;1.20097E+11;288.5;308.31;287.69;305.71;646339968;29197317355;0.206205;0.228026;0.201728;0.208133;373401984;8019684790;54.58;56.29;54.28;56.18;150030000;3015087608
2017-11-02;0.040606061;6777.77;7367.33;6758.72;7078.5;4653770240;1.17933E+11;290.73;293.91;281.17;287.43;904900992;27445442368;0.194596;0.211848;0.183815;0.205861;197770000;7932141134;53.56;55.28;50.85;54.74;221076992;2936796129
2017-11-01;0.043102799;6440.97;6767.31;6377.88;6767.31;2870320128;1.12735E+11;305.76;306.4;290.58;291.69;553864000;27846764494;0.200247;0.201501;0.193613;0.194124;67921000;7479896462;55.74;55.74;53.18;53.18;112759000;2852614515
2017-10-31;0.047288356;6132.02;6470.43;6103.33;6468.4;2311379968;1.07744E+11;307.38;310.55;305.88;305.88;369583008;29194751985;0.202405;0.203778;0.200461;0.200558;43875700;7727808383;56.37;56.79;55.72;55.75;99381104;2989858627
2017-10-30;0.050199575;6114.85;6214.99;6040.85;6130.53;1772150016;1.02105E+11;304.78;310.5;304.35;307.75;331441984;29367079933;0.203076;0.204135;0.201946;0.202711;34835100;7810766786;56.84;58.55;56.24;56.39;129287000;3023193804
2017-10-29;0.049577094;5754.44;6255.71;5724.58;6153.85;2859040000;1.02482E+11;296.38;313.76;296.38;305.09;551752000;29106827254;0.201358;0.205209;0.200075;0.202785;62511100;7813618120;54.67;57.75;54.49;57.11;138340000;3060676463
2017-10-28;0.051502758;5787.82;5876.72;5689.19;5753.09;1403920000;95797359518;297.92;300.36;293.58;296.3;264424000;28262202960;0.202592;0.203476;0.201401;0.201835;26864900;7777013158;55.38;56.13;54.57;54.69;71063200;2930569300
2017-10-27;0.051448736;5899.74;5988.39;5728.82;5780.9;1710130048;96254297360;296.51;299.26;294.06;297.42;257168992;28363439564;0.203668;0.204492;0.201771;0.202785;29623000;7813618120;55.67;56.25;55.15;55.33;78923104;2963913613
2017-10-26;0.050218211;5747.95;5976.8;5721.22;5904.83;1905040000;98310176011;298.02;301.07;295.22;296.53;270272992;28271925666;0.204444;0.206289;0.20266;0.203628;38193100;7846100208;56.47;57.15;55.28;55.74;81104704;2984809327
2017-10-25;0.051804966;5524.6;5754.33;5397.88;5750.8;1966989952;95732630220;298.44;301.85;290.72;297.92;325040000;28399185652;0.207113;0.208237;0.201803;0.204604;75017504;7883706990;55.95;56.58;54.09;56.49;114510000;3024524457
2017-10-24;0.053980357;5935.52;5935.52;5504.18;5526.64;2735699968;91988225800;287.12;311.96;282.66;298.33;684281024;28431576038;0.195567;0.217508;0.190455;0.206644;220080992;7962311329;54.96;59.1;53.29;55.96;199788992;2995287986
2017-10-23;0.048386934;6006;6075.59;5732.47;5930.32;2401840128;98695054084;295.1;295.75;277.58;286.95;482336000;27341319876;0.203504;0.203919;0.190729;0.196928;99914800;7587938897;56.77;56.77;52.87;54.92;177315008;2938685570
2017-10-22;0.049172661;6036.66;6076.26;5792.34;6008.42;2034630016;99981911326;300.55;305.5;292.81;295.45;327387008;28144794782;0.210958;0.211901;0.200722;0.204177;75849504;7867254022;58.27;58.65;56.44;56.81;96781400;3038822573
2017-10-21;0.049769547;5996.79;6194.88;5965.07;6031.6;2207099904;1.00354E+11;303.57;303.93;291.77;300.19;408014016;28590314194;0.210189;0.212381;0.200774;0.211016;116807000;8130771217;60.3;60.52;56.83;58.2;139503008;3112605047
2017-10-20;0.050571825;5708.11;6060.11;5627.23;6011.45;2354429952;1.00007E+11;308.05;311.44;303.49;304.01;396672992;28947916800;0.215086;0.223822;0.208754;0.210549;182704000;8112776988;59.81;61.88;58.56;60.33;150542000;3225577482
2017-10-19;0.053970206;5583.74;5744.35;5531.06;5708.52;1780540032;94954808115;314.54;316.71;305.83;308.09;349830016;29330304837;0.218229;0.23179;0.208317;0.21515;304542016;8290060599;60.82;61.29;58.71;59.74;160943008;3193124743
2017-10-18;0.056222041;5603.82;5603.82;5151.44;5590.69;2399269888;92982539106;316.94;317.24;290.64;314.32;606113984;29917084625;0.231216;0.23815;0.207265;0.21852;354224992;8419911885;59.59;61.75;53.79;60.73;283868992;3245232732
2017-10-17;0.056565772;5741.58;5800.35;5472.72;5605.51;1821570048;93218297189;333.48;333.48;311.79;317.08;509924000;30173609812;0.256098;0.263147;0.222939;0.232064;411264992;8941783048;64.67;64.7;58.85;59.48;205363008;3177462298
2017-10-16;0.058226314;5687.57;5776.23;5544.21;5725.59;2008070016;95203392843;336.71;349.35;332.04;333.38;692884992;31718200756;0.263386;0.291359;0.24901;0.256232;963158016;9873013281;65.72;66.34;62.69;64.62;200428000;3451297832
2017-10-15;0.059279453;5835.96;5852.48;5478.61;5678.19;1976039936;94403031755;339.53;342.72;320.43;336.6;635406976;32018244067;0.257537;0.268419;0.249048;0.263983;280211008;10171671239;64.13;70.09;62.55;65.47;453940000;3495462090
2017-10-14;0.058237694;5643.53;5837.7;5591.64;5831.79;1669030016;96942498331;338.85;347.98;334.7;339.63;516561984;32301459659;0.26115;0.267721;0.25732;0.25732;211160000;9914935595;59.41;66.19;58.6;63.95;313105984;3413379168
2017-10-13;0.059987144;5464.16;5840.3;5436.85;5647.21;3615480064;93864253934;304.08;348.6;299.66;338.76;1304359936;32213441854;0.248285;0.26425;0.238867;0.260489;398688992;10037042042;60.55;60.96;55.84;59.43;357124000;3171116142
2017-10-12;0.055837163;4829.58;5446.91;4822;5446.91;2791610112;90525666972;303.5;309.15;303.29;304.14;527556992;28916525240;0.265046;0.267468;0.248414;0.248414;245004000;9588892546;50.89;60.11;50.87;60.11;341368992;3206464408
2017-10-11;0.062873979;4789.25;4873.73;4751.63;4826.48;1222279936;80205238020;301.18;304.39;299.1;303.46;264146000;28847211568;0.260658;0.267843;0.25908;0.264439;161206000;10207464780;50.75;51.14;50.32;50.89;57390100;2713909626
2017-10-10;0.062708203;4776.21;4922.17;4765.1;4781.99;1597139968;79457603224;297.6;306.15;293.17;299.87;359705984;28501667385;0.252825;0.26656;0.241193;0.260733;384048992;10064411507;50.15;51.67;49.86;50.72;90415504;2704130908
2017-10-09;0.062319521;4614.52;4878.71;4564.25;4772.02;1968739968;79282158943;308.67;309.31;288.18;297.39;559467008;28261533648;0.278758;0.278758;0.24043;0.251825;610110016;9719725410;53.08;53.39;48.47;50.16;152366000;2673983611
2017-10-08;0.066936631;4429.67;4624.14;4405.64;4610.48;1313869952;76589293760;311.06;312.54;308.03;308.61;293167008;29322710612;0.238312;0.279944;0.237532;0.279944;529838016;10805038460;52.49;54.51;52.26;53.14;100841000;2832001431
2017-10-07;0.070279587;4369.35;4443.88;4321.05;4426.89;906928000;73529314833;308.89;313.13;304.98;311.12;342204992;29557048403;0.233963;0.239336;0.233478;0.23861;77950200;9209664172;52.14;52.75;51.64;52.58;51786200;2801457684
2017-10-06;0.070602474;4324.46;4413.27;4320.53;4370.81;1069939968;72589262957;295.15;308.84;294.95;308.59;318664000;29311483315;0.237726;0.242424;0.233533;0.234039;167492000;9033236633;51.64;52.6;51.53;52.12;59355900;2775993787
2017-10-05;0.068353044;4229.88;4362.64;4164.05;4328.41;1161769984;71876277937;292.77;298.04;288.84;295.86;253747008;28098336333;0.215583;0.241023;0.215583;0.237016;404299008;9088104028;51.4;51.87;50.44;51.67;69594400;2751241080
2017-10-04;0.069197231;4319.37;4352.31;4210.42;4229.36;1116770048;70225033578;292.75;299.39;290.89;292.66;257906000;27789444567;0.203218;0.217024;0.202647;0.214774;123573000;8235260297;52.28;53.05;50.83;51.4;77473400;2736160242
2017-10-03;0.067738588;4408.46;4432.47;4258.89;4317.48;1288019968;71681069637;297.48;300.11;288.13;292.46;321680000;27766443809;0.203209;0.204808;0.19873;0.203318;48703100;7795993244;53.39;53.59;51.59;52.35;88516096;2785938781
2017-10-02;0.067466185;4395.81;4470.23;4377.46;4409.32;1431730048;73195646776;302.48;302.92;294.58;297.48;339443008;28237763674;0.206077;0.206556;0.199444;0.202676;77412304;7771376497;54.55;54.78;53.26;53.38;95474600;2839774397
2017-10-01;0.068655279;4341.05;4403.74;4269.81;4403.74;1208210048;73094870674;301.55;303.19;295.06;302.34;306184992;28694730559;0.197622;0.207185;0.19617;0.206532;51345500;7919230352;55.14;55.16;53.63;54.54;100183000;2901076714
2017-09-30;0.069481482;4166.11;4358.43;4160.86;4338.71;1207449984;72008428789;291.48;303.96;291.11;301.46;332439008;28607406298;0.193824;0.199826;0.193497;0.197529;54729300;7574020743;52.63;55.23;52.62;55.14;131446000;2932074835
2017-09-29;0.070013235;4171.62;4214.63;4039.29;4163.07;1367049984;69086146650;299.12;299.92;279.77;291.47;541374976;27654290280;0.196105;0.196203;0.187172;0.193606;72291200;7423597852;54.11;54.16;50.42;52.62;186560000;2797277252
2017-09-28;0.071657329;4197.13;4279.31;4109.7;4174.73;1712320000;69270823146;306.47;307.2;295.47;299.15;501894016;28379292201;0.202532;0.203271;0.191344;0.196131;117962000;7520416052;56.21;56.67;53.41;54.09;202008992;2874185280
2017-09-27;0.072957409;3892.94;4210.05;3884.82;4200.67;1686880000;69691950752;287.02;308.02;286.82;306.47;550243968;29068342956;0.185297;0.207687;0.185098;0.203299;249934000;7795264711;51.58;56.54;51.58;56.28;220363008;2990132970
2017-09-26;0.073847419;3928.41;3969.89;3869.9;3892.35;1043740032;64569365079;292.35;293.75;287.02;287.44;345800992;27259015800;0.181968;0.191247;0.180085;0.186119;70000704;7136517507;51.69;53.7;51.08;51.55;173663008;2737818455
2017-09-25;0.074458683;3681.58;3950.25;3681.58;3926.07;1374210048;65122213849;282.22;293.52;281.88;292.33;483160992;27718684465;0.175519;0.183665;0.174939;0.181487;35622600;6958908832;47.62;52.44;47.57;51.58;208640992;2738822452
2017-09-24;0.076701676;3796.15;3796.15;3666.9;3682.84;768014976;61081971156;286.21;292.95;278.13;282.48;571411008;26780610986;0.178175;0.178939;0.174165;0.175787;20566500;6740348933;49.25;49.27;47.52;47.62;82147104;2527746379
2017-09-23;0.075458812;3629.92;3819.21;3594.58;3792.4;928113984;62892069389;264.6;286.17;261.12;286.17;450934016;27125537826;0.173371;0.178672;0.171527;0.177882;32476700;6820679282;48.16;49.79;46.69;49.27;142072992;2614760414
2017-09-22;0.072798634;3628.02;3758.27;3553.53;3630.7;1194829952;60203040223;258.11;270.54;256.22;264.31;430080992;25049676632;0.171567;0.17587;0.169291;0.17351;37244700;6653040005;46.65;49.09;45.19;48.09;218134000;2551351872
2017-09-21;0.071213757;3901.47;3916.42;3613.63;3631.04;1411480064;60202370872;283.26;286.61;255.02;258.58;601265984;24502550354;0.180981;0.182109;0.171148;0.171754;43583200;6585708219;51.66;52.31;45.67;46.61;229363008;2471892746
2017-09-20;0.072643019;3916.36;4031.39;3857.73;3905.95;1213830016;64751811835;282.02;290.89;278.05;283.74;421404000;26881372918;0.18371;0.186229;0.180333;0.182078;34521600;6981570042;52.74;53.83;51.25;51.73;160252000;2743090712
2017-09-19;0.072051506;4073.79;4094.07;3868.87;3924.97;1563980032;65061185838;293.66;295.77;274.48;282.8;646908992;26787085258;0.189819;0.19068;0.181334;0.184041;54046100;7056839004;55.68;55.88;51.05;52.84;286583008;2800667554
2017-09-18;0.07219817;3591.09;4079.23;3591.09;4065.2;1943209984;67377945990;252.23;293.5;252.23;293.5;1127750016;27794233413;0.178309;0.190019;0.178309;0.189768;88397904;7276434186;48.53;55.61;48.53;55.53;408675008;2942496799
2017-09-17;0.070264703;3606.28;3664.81;3445.64;3582.88;1239149952;59377995376;245.85;257;235.24;251.75;427452000;23835888183;0.178377;0.181121;0.171017;0.178393;49161100;6840272985;48.23;49.88;45.12;48.49;245262000;2568944479
2017-09-16;0.068004767;3637.75;3808.84;3487.79;3625.04;1818400000;60068678195;250.87;262.59;238.22;246.52;711737024;23336257868;0.181925;0.187417;0.172279;0.179082;84495200;6866691892;48.13;52.83;46.46;48.26;562278016;2555926415
2017-09-15;0.068854604;3166.3;3733.45;2946.62;3637.52;4148069888;60267886368;215.22;258.65;195.04;250.46;1935699968;23704566170;0.165035;0.189184;0.150973;0.181358;289414016;6953962476;41.69;50.65;32.03;48.21;1554339968;2552770743
2017-09-14;0.067801391;3875.37;3920.6;3153.86;3154.95;2716310016;52265453816;276.59;280.84;213.91;213.91;1184589952;20240633669;0.200427;0.20201;0.164167;0.164167;152532992;6294793490;61.64;62.43;41.25;41.58;749713984;2201222135
2017-09-13;0.07137246;4131.98;4131.98;3789.92;3882.59;2219409920;64311123695;291.12;291.12;260.61;277.11;921692032;26215830135;0.20963;0.209674;0.196179;0.200778;105471000;7698599886;64.32;64.6;58.93;61.73;501521984;3266612281
2017-09-12;0.07055759;4168.88;4344.65;4085.22;4130.81;1864530048;68412822896;294.63;311.2;287.23;291.46;753144000;27568017613;0.21486;0.220623;0.207608;0.209303;94519504;8025481138;66.24;70.25;63.86;64.23;481217984;3398168751
