;Close;CONSEBIT;ANRATING;USD;COPPER;USLVSAAR;TOLLROADJAP;TOLLROADGER;CIVILAVCHINA;AIRCRAFTHOURSUS;ISM;IFO;10yInterestRateUS;10yInterestRateEURO;HEAVYTRUCKSALES
2018-08-27;56.11;13502.026;1.7142857;0.8568613;2.7085;17.38423796;115.1;3508835;53.779;1646921;58.4;104.36913;3.073352371;1.306467318;110.3
2018-08-28;56.3;13502.026;1.7142857;0.8537158;2.736;17.38423796;115.1;3508835;53.779;1646921;58.4;104.36913;3.073352371;1.306467318;110.3
2018-08-29;56.67;13502.026;1.7142857;0.8552125;2.71;17.38423796;115.1;3508835;53.779;1646921;58.4;104.36913;3.073352371;1.306467318;110.3
2018-08-30;56.65;13502.026;1.7142857;0.8578169;2.7175;17.38423796;115.1;3508835;53.779;1646921;58.4;104.36913;3.073352371;1.306467318;110.3
2018-08-31;55.7;13502.026;1.7142857;0.85947573;2.671;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-01;55.7;13502.026;1.7142857;0.85947573;2.671;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-02;55.7;13502.026;1.7142857;0.85947573;2.671;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-03;55;13502.026;1.7142857;0.8601041;2.671;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-04;54.2;13502.026;1.7142857;0.86538875;2.602;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-05;54.28;13477.692;1.7142857;0.86017805;2.61;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-06;54.32;13477.692;1.7142857;0.85973436;2.6365;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-07;54.48;13477.692;1.7142857;0.8632969;2.6225;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-08;54.48;13477.692;1.7142857;0.8632969;2.6225;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-09;54.48;13477.692;1.7142857;0.8632969;2.6225;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-10;54.5;13477.692;1.7142857;0.8617718;2.628;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-11;54.05;13477.692;1.7142857;0.8631479;2.6215;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-12;54.53;13477.692;1.7142857;0.86021507;2.676;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-13;55.09;13477.692;1.7142857;0.85656774;2.683;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-14;55.54;13440.581;1.7142857;0.8571551;2.646;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-15;55.54;13440.581;1.7142857;0.8571551;2.646;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-16;55.54;13440.581;1.7142857;0.8571551;2.646;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-17;55.41;13440.581;1.7142857;0.8554686;2.651;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-18;55.77;13440.581;1.7142857;0.8547374;2.7305;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-19;56.32;13440.581;1.7142857;0.8569347;2.7295;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-20;57.21;13440.581;1.7142857;0.8509552;2.74;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-21;57.61;13440.581;1.7142857;0.850304;2.8575;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-22;57.61;13440.581;1.7142857;0.850304;2.8575;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-23;57.61;13440.581;1.7142857;0.850304;2.8575;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-24;56.13;13440.581;1.7142857;0.8482124;2.836;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-25;54.74;13359.248;1.7142857;0.84853625;2.8235;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-26;54.83;13359.248;1.7142857;0.8512087;2.828;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-27;55.59;13359.248;1.7142857;0.85638434;2.783;17.36135398;115.1;3450209;56.568;1617392;60.8;104.89325;3.075647852;1.300620043;110.7
2018-09-28;54.35;13321.652;1.7407408;0.86095566;2.805;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-09-29;54.35;13321.652;1.7407408;0.86095566;2.805;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-09-30;54.35;13321.652;1.7407408;0.86095566;2.805;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-01;54.88;13321.652;1.7407408;0.8632224;2.7875;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-02;56;13313.188;1.7037038;0.86538875;2.8065;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-03;56;13313.188;1.7037038;0.86670136;2.834;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-04;56.44;13290.819;1.7037038;0.8679802;2.7775;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-05;55.61;13291.435;1.7037038;0.868772;2.763;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-06;55.61;13291.435;1.7037038;0.868772;2.763;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-07;55.61;13291.435;1.7037038;0.868772;2.763;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-08;54.6;13291.435;1.7037038;0.8716496;2.767;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-09;54.42;13247.165;1.7037038;0.8718776;2.8065;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-10;53.6;13231.819;1.7037038;0.86711466;2.7805;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-11;52.7;13231.819;1.7037038;0.8650519;2.803;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-12;52.89;13156.233;1.7142857;0.8649397;2.8005;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-13;52.89;13156.233;1.7142857;0.8649397;2.8005;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-14;52.89;13156.233;1.7142857;0.8649397;2.8005;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-15;52.92;13154.382;1.7142857;0.8630734;2.7885;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-16;53.23;13154.382;1.7142857;0.86352056;2.7795;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-17;52.76;13150.196;1.6785715;0.8673403;2.778;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-18;52.41;13132.826;1.6964285;0.87032205;2.7465;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-19;51.39;12934.122;1.6964285;0.8698678;2.778;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-20;51.39;12934.122;1.6964285;0.8698678;2.778;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-21;51.39;12934.122;1.6964285;0.8698678;2.778;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-22;50.81;12934.122;1.6785715;0.8718776;2.7855;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-23;50.48;12913.808;1.6785715;0.8727146;2.758;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-24;50;12882.2295;1.6428572;0.8775009;2.7575;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-25;51.35;12647.7;1.6607143;0.8787732;2.7545;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-26;51.37;12628.733;1.6607143;0.8794688;2.741;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-27;51.37;12628.733;1.6607143;0.8794688;2.741;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-28;51.37;12628.733;1.6607143;0.8794688;2.741;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-29;52.43;12613.919;1.6607143;0.8780017;2.7405;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-30;52.12;12613.919;1.6607143;0.88001055;2.664;17.84213125;115.1;3371160;50.29;1442396;59.5;104.53999;3.075647852;1.37036935;111.3
2018-10-31;52.36;12600.326;1.6607143;0.8825736;2.659;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-01;52.57;12600.326;1.6607143;0.8774239;2.7215;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-02;53.14;12599.7;1.6607143;0.87885046;2.807;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-03;53.14;12599.7;1.6607143;0.87885046;2.807;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-04;53.14;12599.7;1.6607143;0.87885046;2.807;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-05;52.69;12457.188;1.6730769;0.8771545;2.756;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-06;52.27;12457.188;1.6730769;0.87588686;2.7325;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-07;52.3;12457.188;1.6730769;0.8717636;2.7545;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-08;51.3;12408.95;1.6851852;0.8751586;2.736;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-09;50.76;12408.95;1.6851852;0.88078564;2.6845;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-10;50.76;12408.95;1.6851852;0.88078564;2.6845;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-11;50.76;12408.95;1.6851852;0.88078564;2.6845;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-12;50.41;12408.95;1.6851852;0.88880986;2.6765;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-13;51.89;12408.95;1.7321428;0.8864855;2.687;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-14;52.29;12408.95;1.7321428;0.8843297;2.71;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-15;51.06;12414.681;1.6964285;0.8834703;2.7465;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-16;50.49;12414.681;1.6964285;0.8776164;2.7985;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-17;50.49;12414.681;1.6964285;0.8776164;2.7985;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-18;50.49;12414.681;1.6964285;0.8776164;2.7985;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-19;50.45;12414.681;1.6964285;0.8730956;2.799;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-20;49.78;12414.681;1.6964285;0.876309;2.7665;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-21;50.84;12414.681;1.6964285;0.8776549;2.7945;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-22;50.42;12372.796;1.7321428;0.8766547;2.7945;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-23;50.67;12372.796;1.7321428;0.88152325;2.7665;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-24;50.67;12372.796;1.7321428;0.88152325;2.7665;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-25;50.67;12372.796;1.7321428;0.88152325;2.7665;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-26;51.94;12372.796;1.7321428;0.8818731;2.7555;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-27;50.69;12372.796;1.7321428;0.88577884;2.7075;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-28;50.62;12372.804;1.7321428;0.8868786;2.7955;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-29;50.67;12372.804;1.7321428;0.878233;2.7895;17.99923193;115.1;3721647;54.085;1507328;57.5;102.26393;3.075647852;1.387777478;111.2
2018-11-30;49.695;12372.804;1.7321428;0.8831972;2.7875;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-01;49.695;12372.804;1.7321428;0.8831972;2.7875;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-02;49.695;12372.804;1.7321428;0.8831972;2.7875;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-03;51.95;12390.708;1.7592592;0.8812514;2.8095;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-04;50.45;12390.708;1.7592592;0.88094085;2.759;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-05;50;12335.952;1.7413793;0.8817565;2.774;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-06;46.91;12335.952;1.7241379;0.87854165;2.743;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-07;46.735;12141.492;1.7241379;0.87788606;2.7595;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-08;46.735;12141.492;1.7241379;0.87788606;2.7595;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-09;46.735;12141.492;1.7241379;0.87788606;2.7595;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-10;45.47;12038.752;1.7241379;0.87900496;2.72;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-11;46.695;12032.159;1.7241379;0.8830412;2.767;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-12;47.42;12097.085;1.7241379;0.879817;2.77;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-13;47.54;12097.085;1.7241379;0.8812514;2.767;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-14;47.37;12097.085;1.7241379;0.88515157;2.7625;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-15;47.37;12097.085;1.7241379;0.88515157;2.7625;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-16;47.37;12097.085;1.7241379;0.88515157;2.7625;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-17;47.42;12097.085;1.7241379;0.8821065;2.7545;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-18;47.1;12071.159;1.7241379;0.88001055;2.6645;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-19;47.225;12071.159;1.7241379;0.8755034;2.716;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-20;46.515;12071.159;1.7241379;0.87596357;2.6965;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-21;46.815;12072.742;1.6785715;0.87615544;2.674;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-22;46.815;12072.742;1.6785715;0.87615544;2.674;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-23;46.815;12072.742;1.6785715;0.87615544;2.674;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-24;46.815;12072.742;1.6785715;0.87615544;2.661;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-25;46.815;12072.742;1.6785715;0.8761597;2.661;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-26;46.815;12072.742;1.6785715;0.87661624;2.7;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-27;45.27;12070.281;1.6785715;0.87700063;2.668;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-28;45.91;12070.281;1.6785715;0.87454635;2.6815;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-29;45.91;12070.281;1.6785715;0.87454635;2.6815;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-30;45.91;12070.281;1.6785715;0.87454635;2.6815;17.87983087;115.1;3672805;50.056;1434815;58.8;101.8456;3.075647852;1.346053545;111.3
2018-12-31;45.91;12070.281;1.6785715;0.8747758;2.631;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-01;45.91;12070.281;1.6785715;0.87476444;2.631;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-02;45.25;12070.281;1.6785715;0.8807081;2.623;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-03;44.775;12043.319;1.6785715;0.877809;2.568;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-04;47.07;12043.319;1.6785715;0.8764626;2.6475;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-05;47.07;12043.319;1.6785715;0.8764626;2.6475;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-06;47.07;12043.319;1.6785715;0.8764626;2.6475;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-07;47.16;12004.534;1.6785715;0.8724862;2.637;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-08;47.5;11960.111;1.6785715;0.8740113;2.656;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-09;48.915;11988.916;1.7037038;0.86873424;2.657;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-10;49.29;11988.916;1.7037038;0.8679426;2.6375;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-11;48.905;11988.916;1.7037038;0.8712699;2.662;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-12;48.905;11988.916;1.7037038;0.8712699;2.662;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-13;48.905;11988.916;1.7037038;0.8712699;2.662;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-14;49.275;11939.366;1.7037038;0.87202966;2.635;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-15;49.44;11939.366;1.7037038;0.8746993;2.6345;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-16;49.85;11939.366;1.7037038;0.8776164;2.6735;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-17;48.935;11939.366;1.7037038;0.8787732;2.68;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-18;50.89;11939.366;1.7037038;0.8797783;2.719;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-19;50.89;11939.366;1.7037038;0.8797783;2.719;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-20;50.89;11939.366;1.7037038;0.8797783;2.719;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-21;50.72;11924.513;1.7037038;0.8798557;2.719;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-22;50.57;11902.817;1.6666666;0.880553;2.6595;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-23;50.28;11863.209;1.6666666;0.87881184;2.6545;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-24;51.09;11863.209;1.6666666;0.88078564;2.6445;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-25;52.57;11792.557;1.7037038;0.8773469;2.729;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-26;52.57;11792.557;1.7037038;0.8773469;2.729;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-27;52.57;11792.557;1.7037038;0.8773469;2.729;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-28;52.19;11788.435;1.7037038;0.8744699;2.68;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-29;52;11788.435;1.7037038;0.8760403;2.725;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-30;51.77;11797.283;1.7037038;0.8752352;2.7675;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-31;51.66;11797.283;1.7037038;0.8714977;2.7845;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-01;53.03;11769.45;1.6666666;0.87199163;2.773;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-02;53.03;11769.45;1.6666666;0.87199163;2.773;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-03;53.03;11769.45;1.6666666;0.87199163;2.773;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-04;52.17;11759.741;1.6666666;0.8750055;2.7945;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-05;52.91;11759.796;1.6666666;0.8764242;2.817;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-06;51.95;12586.35;1.66;0.87885046;2.8365;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-07;49.225;12452.29;1.6875;0.88059175;2.8285;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-08;48.01;12319.822;1.7;0.88276833;2.8105;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-09;48.01;12319.822;1.7;0.88276833;2.8105;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-10;48.01;12319.822;1.7;0.88276833;2.8105;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-11;48.16;12319.827;1.7;0.88683933;2.79;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-12;49.385;12288.168;1.66;0.8849949;2.772;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-13;50.22;12288.168;1.66;0.8859358;2.773;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-14;49.3;12230.03;1.7115384;0.88691795;2.774;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-15;50.61;12230.03;1.75;0.8878235;2.7985;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-16;50.61;12230.03;1.75;0.8878235;2.7985;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-17;50.61;12230.03;1.75;0.8878235;2.7985;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
