Date;Close;USD;COPPER;USLVSAAR;TOLLROADJAP;TOLLROADGER;CIVILAVCHINA;AIRCRAFTHOURSUS;ISM;IFO;10yInterestRateUS;10yInterestRateEURO;HEAVYTRUCKSALES;Harmonized Unemployment Rate, Both sexes, All Ages, SA, Percent EA19 - Euro Zone;Unemployment Rate, U-3, SA, Percent - United States;Employment, SA, Persons - United States;Personal Consumption Expenditures, Bil Chained 2009, SAAR, Bil USD - United States;Real GDP, 1995=100, Index - Brazil;Foreign Trade, Exports, Mining, Copper, Mil USD - Chile;Money Supply, M1, SA, Bil USD - United States;Monetary Aggregates, Levels (end-of-period), Monetary aggregate M1 (EA Changing Composition), SA, Bil EUR - Euro Zone;Money Supply, M1, 100 Mil CNY - China;HCPI, All Items, Euro Area 19 Countries, 2015=100, Index - Euro Zone
2016-03-14;9990.26;0.9003331;2.2395;18.02461782;112.8;2628082;38.98;1292184;49.4;96.24963;2.994695221;1.367464667;99.3;10.3;4.9;150908;12159.3;161.8355328;2305.706983;3128.9;6733.758;392504.6964;98.73
2016-03-15;9933.85;0.89992803;2.2335;18.02461782;112.8;2628082;38.98;1292184;49.4;96.24963;2.994695221;1.367464667;99.3;10.3;4.9;150908;12159.3;161.8355328;2305.706983;3128.9;6733.758;392504.6964;98.73
2016-03-16;9983.41;0.9029753;2.234;18.02461782;112.8;2628082;38.98;1292184;49.4;96.24963;2.994695221;1.367464667;99.3;10.3;4.9;150908;12159.3;161.8355328;2305.706983;3128.9;6733.758;392504.6964;98.73
2016-03-17;9892.2;0.88366544;2.2925;18.02461782;112.8;2628082;38.98;1292184;49.4;96.24963;2.994695221;1.367464667;99.3;10.3;4.9;150908;12159.3;161.8355328;2305.706983;3128.9;6733.758;392504.6964;98.73
2016-03-18;9950.8;0.8856219;2.2825;18.02461782;112.8;2628082;38.98;1292184;49.4;96.24963;2.994695221;1.367464667;99.3;10.3;4.9;150908;12159.3;161.8355328;2305.706983;3128.9;6733.758;392504.6964;98.73
2016-03-19;9950.8;0.8856219;2.2825;18.02461782;112.8;2628082;38.98;1292184;49.4;96.24963;2.994695221;1.367464667;99.3;10.3;4.9;150908;12159.3;161.8355328;2305.706983;3128.9;6733.758;392504.6964;98.73
2016-03-20;9948.64;0.8856219;2.2825;18.02461782;112.8;2628082;38.98;1292184;49.4;96.24963;2.994695221;1.367464667;99.3;10.3;4.9;150908;12159.3;161.8355328;2305.706983;3128.9;6733.758;392504.6964;98.73
2016-03-21;9948.64;0.8881389;2.2925;18.02461782;112.8;2628082;38.98;1292184;49.4;96.24963;2.994695221;1.367464667;99.3;10.3;4.9;150908;12159.3;161.8355328;2305.706983;3128.9;6733.758;392504.6964;98.73
2016-03-22;9990;0.8907496;2.2895;18.02461782;112.8;2628082;38.98;1292184;49.4;96.24963;2.994695221;1.367464667;99.3;10.3;4.9;150908;12159.3;161.8355328;2305.706983;3128.9;6733.758;392504.6964;98.73
2016-03-23;10022.93;0.8948546;2.2355;18.02461782;112.8;2628082;38.98;1292184;49.4;96.24963;2.994695221;1.367464667;99.3;10.3;4.9;150908;12159.3;161.8355328;2305.706983;3128.9;6733.758;392504.6964;98.73
2016-03-24;9851.35;0.8957764;2.229;18.02461782;112.8;2628082;38.98;1292184;49.4;96.24963;2.994695221;1.367464667;99.3;10.3;4.9;150908;12159.3;161.8355328;2305.706983;3128.9;6733.758;392504.6964;98.73
2016-03-25;9851.35;0.8957582;2.229;18.02461782;112.8;2628082;38.98;1292184;49.4;96.24963;2.994695221;1.367464667;99.3;10.3;4.9;150908;12159.3;161.8355328;2305.706983;3128.9;6733.758;392504.6964;98.73
2016-03-26;9851.35;0.8957582;2.229;18.02461782;112.8;2628082;38.98;1292184;49.4;96.24963;2.994695221;1.367464667;99.3;10.3;4.9;150908;12159.3;161.8355328;2305.706983;3128.9;6733.758;392504.6964;98.73
2016-03-27;9851.35;0.8957582;2.229;18.02461782;112.8;2628082;38.98;1292184;49.4;96.24963;2.994695221;1.367464667;99.3;10.3;4.9;150908;12159.3;161.8355328;2305.706983;3128.9;6733.758;392504.6964;98.73
2016-03-28;9851.35;0.89166296;2.246;18.02461782;112.8;2628082;38.98;1292184;49.4;96.24963;2.994695221;1.367464667;99.3;10.3;4.9;150908;12159.3;161.8355328;2305.706983;3128.9;6733.758;392504.6964;98.73
2016-03-29;9887.94;0.8940146;2.214;18.02461782;112.8;2628082;38.98;1292184;49.4;96.24963;2.994695221;1.367464667;99.3;10.3;4.9;150908;12159.3;161.8355328;2305.706983;3128.9;6733.758;392504.6964;98.73
2016-03-30;10046.61;0.8806693;2.19;18.02461782;112.8;2628082;38.98;1292184;49.4;96.24963;2.994695221;1.367464667;99.3;10.3;4.9;150908;12159.3;161.8355328;2305.706983;3128.9;6733.758;392504.6964;98.73
2016-03-31;9965.51;0.8775394;2.183;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-01;9794.64;0.8814456;2.163;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-02;9794.64;0.8814456;2.163;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-03;9822.08;0.8814456;2.163;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-04;9822.08;0.87861884;2.1405;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-05;9563.36;0.87908226;2.138;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-06;9624.51;0.8791595;2.1435;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-07;9530.62;0.8785802;2.0765;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-08;9622.26;0.87661624;2.087;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-09;9622.26;0.87661624;2.087;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-10;9682.99;0.87661624;2.087;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-11;9682.99;0.8738967;2.0905;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-12;9761.47;0.87908226;2.147;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-13;10026.1;0.88624984;2.168;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-14;10093.65;0.8878629;2.171;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-15;10051.57;0.88515157;2.153;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-16;10051.57;0.88515157;2.153;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-17;10120.31;0.88515157;2.153;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-18;10120.31;0.8827294;2.1645;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-19;10349.59;0.87908226;2.2235;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-20;10421.29;0.88233995;2.238;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-21;10435.73;0.88577884;2.251;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-22;10373.49;0.88964015;2.2645;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-23;10373.49;0.88964015;2.2645;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-24;10294.35;0.88964015;2.2645;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-25;10294.35;0.88742954;2.2525;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-26;10259.59;0.8843688;2.242;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-27;10299.83;0.8841733;2.2165;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-28;10321.15;0.88378257;2.2315;17.32784659;112.8;2799225;38.94;1481885;51.2;97.14657;2.994695221;1.367464667;99.4;10.2;5;151157;12129.7;161.8355328;2342.412677;3152.3;6759.064;411581.31;99.96
2016-04-29;10038.97;0.8730956;2.2835;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-04-30;10038.97;0.8730956;2.2835;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-01;10123.27;0.8730956;2.2835;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-02;10123.27;0.8685456;2.2665;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-03;9926.77;0.868244;2.219;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-04;9828.25;0.8701327;2.1865;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-05;9851.86;0.8772315;2.154;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-06;9869.95;0.87542677;2.154;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-07;9869.95;0.87542677;2.154;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-08;9980.49;0.87542677;2.154;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-09;9980.49;0.8773469;2.1065;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-10;10045.44;0.8775394;2.0925;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-11;9975.32;0.8746611;2.1035;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-12;9862.12;0.8768853;2.0745;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-13;9952.9;0.88507324;2.074;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-14;9952.9;0.88507324;2.074;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-15;9952.9;0.88507324;2.074;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-16;9952.9;0.8825346;2.089;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-17;9890.19;0.8821454;2.089;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-18;9943.23;0.88656414;2.0785;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-19;9795.89;0.89245874;2.061;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-20;9916.02;0.891822;2.0555;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-21;9916.02;0.891822;2.0555;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-22;9842.29;0.891822;2.0555;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-23;9842.29;0.892897;2.055;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-24;10057.31;0.8960172;2.0665;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-25;10205.21;0.8973036;2.1015;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-26;10272.71;0.8940945;2.1025;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-27;10286.31;0.89835155;2.114;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-28;10286.31;0.89835155;2.114;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-29;10333.23;0.89835155;2.114;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-30;10333.23;0.89782727;2.114;17.71533109;112.6;2826475;40;1421869;50.7;97.12547;2.685009514;1.222368048;99.7;10.2;5;151006;12172.2;163.7235485;2094.118691;3200.8;6803.029;413504.84;100.17
2016-05-31;10262.74;0.89827085;2.0955;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-01;10204.44;0.8950548;2.073;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-02;10208;0.89605737;2.07;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-03;10103.26;0.8824178;2.113;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-04;10103.26;0.8824178;2.113;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-05;10121.08;0.8824178;2.113;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-06;10121.08;0.8797783;2.1175;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-07;10287.68;0.8807081;2.051;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-08;10217.03;0.8776934;2.0615;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-09;10088.87;0.88296324;2.039;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-10;9834.62;0.88515157;2.0305;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-11;9834.62;0.88515157;2.0305;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-12;9657.44;0.88515157;2.0305;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-13;9657.44;0.8849166;2.0535;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-14;9519.2;0.89206064;2.0405;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-15;9606.71;0.8900757;2.091;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-16;9550.47;0.8971426;2.048;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-17;9631.36;0.88900745;2.051;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-18;9631.36;0.88900745;2.051;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-19;9962.02;0.88900745;2.051;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-20;9962.02;0.88206756;2.093;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-21;10015.54;0.8872327;2.116;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-22;10071.06;0.8863677;2.1355;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-23;10257.03;0.88101846;2.1625;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-24;9557.16;0.8996446;2.1105;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-25;9557.16;0.8996446;2.1105;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-26;9268.66;0.8996446;2.1105;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-27;9268.66;0.9110787;2.122;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-28;9447.28;0.90493643;2.1705;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-29;9612.27;0.9006575;2.186;17.75804875;112.6;2644085;38.97;1479047;50.9;97.98114;2.685009514;1.200069591;99.5;10.2;4.8;151119;12202.2;163.7235485;2263.980042;3239;6844.415;424250.7;100.59
2016-06-30;9680.09;0.9001305;2.1955;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-01;9776.12;0.8983112;2.217;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-02;9776.12;0.8983112;2.217;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-03;9709.09;0.8983112;2.217;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-04;9709.09;0.89786756;2.217;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-05;9532.61;0.90017104;2.1835;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-06;9373.26;0.90322;2.1535;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-07;9418.78;0.9031384;2.1235;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-08;9629.66;0.90624857;2.119;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-09;9629.66;0.90624857;2.119;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
