EBIT Margin;NI Margin;Minorities;NI to Common Margin;EBITDA margin;Total Sales;EBIT (Operating Income);EBITDA;Working Capital;Total Capital;Total Debt;Net Debt;Days of Inventory on Hand;Days of Sales Outstanding;Days of Payables Outstanding;ST Debt & Curr. Portion LT Debt;Accounts Payable;Provision for Risks & Charges;Total Equity;Total Liabilities & Shareholders' Equity;Working Capital;Net Debt;Days of Inventory on Hand;Days of Sales Outstanding;Days of Payables Outstanding;Long Term Debt Maturities;Free Cash Flow;"0 - no fraud
1- fraud"
0.120185312;0.097923263;42.503;0.098799611;0.153788756;0.083825034;0.140113343;0.130845754;59.486;280.31;44.142;23.85;98.37155508;48.08912374;57.64917712;0.029411765;0.425488321;0;0.094445033;0.247293427;0.130547162;-4.929159802;0.010473029;0.22454672;0.087389835;0.029411765;14.305;0
0.128624325;0.105151246;51.958;0.10582336;0.161126138;0.141317638;0.221457169;0.195770795;76.166;348.763;83.142;37.433;96.23059471;55.25350416;64.7932828;83.97142857;0.137485627;-0.384459459;0.122410332;0.218772115;0.280402111;0.56951782;-0.021764019;0.148981305;0.12392381;7.6;6.714;0
0.181717819;0.080591742;73;0.080591742;0.225877677;0.071318746;0.046408137;0.048155738;-114.1;2207.1;1455;1269.4;18.85303195;23.02909031;58.36171472;0.148701299;0.001135074;0.754216867;-0.039340912;-0.003207184;0.715789474;0.019598394;0.026989861;0.033826901;0.057466302;0.673529412;-71.3;0
0.170832493;0.085365854;84.7;0.085365854;0.210340657;0.095385295;0.029769137;0.020039101;-117.2;2435.1;1503.7;1329.1;20.54616013;30.84584761;59.06722336;-0.158846806;0.287981859;-0.556318681;0.238399149;0.070856571;0.02716915;0.047030093;0.089806678;0.339429704;0.012088552;-0.493848858;-96.7;0
0.150298141;0.039459839;45;0.039459839;0.185461242;0.149365047;0.01120944;0.013416387;-135.4;2505;1547.4;1386;21.60848925;34.13473343;59.97272473;0.064516129;0.084507042;-0.303405573;0.028129697;0.017159645;0.155290102;0.042810925;0.051704509;0.106623292;0.015330014;0.333333333;-101.9;0
0.25336464;0.187457799;73.845;0.187447646;0.271067394;0.10463698;0.235676439;0.220227621;168.972;229.924;0;-131.602;81.09561194;50.35045056;12.83020194;0;-0.023642025;0.242870285;0.096017083;0.073581739;0.076145106;0.035575735;-0.02792223;-0.154383913;-0.056122467;0;4.721;0
0.241768219;0.182398902;73.324;0.182393927;0.261195645;0.020456911;-0.026249086;-0.016706153;161.467;237.494;0;-126.238;78.30028534;55.44198637;13.05132927;0;0.348688873;0.127313101;0.032925981;0.068238129;-0.044415643;-0.040759259;-0.034469517;0.101121951;0.017234906;0;0.739;0
0.246203541;0.193125969;87.468;0.193119345;0.2683111;0.126646418;0.147315136;0.157338362;166.755;250.302;0;-135.101;78.03411758;53.77142201;12.38387992;0;-0.164652303;0.191726855;0.053900661;0.107772607;0.032749726;0.070208653;-0.00339932;-0.030131755;-0.051140335;0;7.31;0
-0.041765997;-0.144758366;-58.051;-0.144758366;0.060981996;2.078872007;11.82465544;1.694468929;-238.268;954.026;768.443;531.121;0.759139618;146.2562154;217.6505665;5.099698132;8.862814807;777.3153846;1.17018067;3.765452722;24.07292434;13.19805924;0.317942732;-0.315859457;1.58568873;169.2941176;-52.247;0
0.076036562;-0.078982685;-102.759;-0.078982685;0.171012704;2.244307017;-6.906382471;8.098057657;-193.179;1171.322;1096.323;776.21;0.338270259;56.71851077;194.5006927;-0.29840565;0.594100571;-0.116355838;-0.595873544;0.123775985;-0.18923649;0.461456052;-0.554403101;-0.612197604;-0.106362571;0.208462867;196.281;0
0.117593906;0.048621306;70.543;0.048621306;0.228391871;0.115165499;0.724652771;0.489332249;-439.165;1329.276;919.646;821.427;0.331857882;72.81365922;214.6427521;0.714702406;-0.114950564;0.176125179;4.461806157;0.267340945;1.27335787;0.058253565;-0.018956372;0.283772409;0.103557777;3.109904245;25.275;0
-0.010333954;-0.02637211;-3.33228163;-0.02637211;0.062816111;0.122050372;-0.892355773;-2.678738515;48.96676875;119.0169353;35.6568785;-23.3163035;46.73286914;82.26891496;78.04815464;0.199939272;0.339663976;0;-0.074949048;0.090756436;0.029641005;-0.275771385;0.281028842;0.079102367;0.173074456;0;-4.81354;0
-0.033442567;-0.014848534;-2.387837477;-0.014848534;0.054764908;0.27269509;3.118674182;0.109572507;39.2529512;206.0704888;113.5440456;61.6995056;51.28172107;92.67458442;73.68973593;1.624500543;0.33132885;0.798450763;0.109961375;0.650034514;-0.198375711;-3.646195852;0.097337313;0.126483611;-0.055842688;0;-20.81716;0
-0.005197028;0.016386875;3.571102501;0.016386875;0.088387332;0.355142518;-0.789408702;1.187120114;107.6367177;276.6731651;121.2173397;-10.8233442;42.53358652;81.46516777;70.48645308;0.013796275;0.134065327;-0.283823781;0.680123216;0.270622616;1.742130576;-1.175420274;-0.170589722;-0.120954593;-0.043469865;-0.112333332;10.24023;0
0.088861697;0.06749052;153.307;0.06745488;0.132450168;0.041798282;0.058513064;0.054422793;666.919;1513.278;260.9;-0.582;67.82104215;61.74802793;36.34046536;-0.384449815;0.087418829;0.095042932;0.100516975;0.044996483;0.168669885;-1.015180761;0.041292847;0.035083458;0.078385886;0.048150323;41.001;0
0.084664781;0.066344888;154.573;0.066147182;0.127326468;0.028190717;-0.020370471;-0.011583794;639.504;1528.649;212.468;14.558;67.71790764;64.57644608;38.59166843;-0.57920782;0.102445382;-0.061576888;0.047196469;0.017384674;-0.041106941;-26.0137457;-0.001520686;0.045805805;0.061947558;-0.564145658;2.846;0
0.08744949;0.070226269;163.67;0.070014519;0.13334072;0.000365456;0.033268468;0.047617607;680.26;1594.277;211.682;-49.3;69.69289992;66.48726311;40.08126064;0.668480902;-0.036631033;-0.044876602;0.050181633;0.024029484;0.063730641;-4.386454183;0.029164993;0.02959;0.038598803;-0.367609254;53.96;0
0.151910678;0.115584211;73.1;0.114955182;0.157571945;0.30924439;0.14863258;0.143835616;644.6;761.1;63.8;-55.2;462.2848606;5.280704513;15.09718034;0;0.165217391;0;0.286820276;0.20661157;0.208700544;-2.304964539;-0.144949124;-0.290206674;0.104042322;0;11.4;0
0.139052807;0.112573763;74.2;0.112271145;0.144348616;0.039314358;-0.048654244;-0.047904192;651.1;752.7;8;-32.7;495.5529478;4.694356181;14.87773761;-1;-0.152985075;0;0.068185074;-0.005218526;0.010083773;-0.407608696;0.071964475;-0.111036005;-0.014535346;-1;-33;0
0.093210244;0.069237641;46.2;0.068790947;0.098719476;0.016190044;-0.31882481;-0.305031447;718.6;813.5;51.4;-5.6;505.5596032;8.668478261;14.15271752;0;0.140969163;0;0.023736087;0.087650273;0.103670711;-0.828746177;0.020192909;0.846574467;-0.048731878;0;-15.6;0
0.012463851;-0.038970727;-807.5;-0.03911605;0.01719653;-0.025895954;0.359218172;0.185704743;1098.1;3187.6;1314.5;838.2;26.4552808;48.49351134;42.60982244;0.432112676;0.120935983;0.094049248;-0.312443233;-0.153884903;-0.172806026;-0.23654249;0.030551523;0.106135647;0.047582914;-0.531914894;70.7;0
0.002882883;-0.014186818;-302.9;-0.014362257;0.007377904;0.021619186;-0.763699961;-0.561690141;1599.3;3263.5;1366.2;569.8;26.55287034;43.78355856;45.48626689;-0.214201416;0.061971486;0.195060957;0.0134214;0.007347496;0.456424734;-0.320209974;0.003688849;-0.097125423;0.067506605;-1;150.9;0
0.002908844;-0.002455517;-56.4;-0.002663292;0.007753768;0.004115695;0.013157895;0.055269923;1655.6;2966.1;986.5;159.8;26.96065338;42.11836774;49.68690444;-0.987984981;0.150100015;0.115092859;0.034256218;0.022184423;0.035202901;-0.71955072;0.0153574;-0.038032332;0.092349578;0;165.8;0
0.177784058;0.033542384;7552;0.027361427;0.228336757;0.090337006;0.776161002;0.49751693;-441581;179215;439489;437800;87.25680181;28.17284944;59.0118347;-0.10564288;-0.18878327;-0.036743215;-0.035386131;-0.048548259;-0.146564853;-0.087197835;-0.010393807;-0.162095757;-0.17590377;-0.09737514;13934;0
0.215905026;0.042024252;11557;0.038637572;0.264508731;0.083707415;0.316079071;0.255382955;-416686;175761;428827;426375;82.85444777;27.57149472;44.87447442;-0.041726716;-0.109491446;0.058517555;-0.033473483;-0.019473676;-0.056376973;-0.026096391;-0.050452847;-0.021345186;-0.239568221;-0.040842779;23596;0
0.186154319;0.043304945;12628;0.040400033;0.231337219;0.045003059;-0.098993496;-0.086048687;-404055;174207;417248;414937;83.10887647;23.36322759;42.88517348;-0.003154382;0.278383073;0.028938029;-0.044803447;-0.00470659;-0.030312993;-0.026826151;0.003070791;-0.152631084;-0.044330345;-0.984748625;27700;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.220793513;0.173318187;170.997;0.173594318;0.447565475;0.028340385;0.137833257;0.066449121;152.175;991.21;15.816;-178.077;3.262338917;87.67147054;89.89483536;-0.813845359;0.009324699;-0.118910071;-0.080953133;-0.060197166;-0.151987473;-0.079334305;0.623433275;-0.015627147;0.071620324;-0.888829023;267.957;0
0.238149686;0.200219348;197.496;0.200371532;0.446649872;0.000620281;0.079277208;-0.001426728;105.743;900.713;0.636;-135.297;3.135827251;89.36093376;97.99183849;-0.705827937;0.126620275;0.467489892;-0.08462805;-0.051974241;-0.305122392;-0.240233158;-0.038779437;0.019270388;0.09007195;-1;239.266;0
0.256347764;0.205572835;200.326;0.205572835;0.433880943;-0.011334664;0.064213656;-0.039598855;166.857;904.849;0.044;-168.331;5.387036525;91.2326766;123.5278191;-0.93081761;-0.266478765;-0.333904237;0.005252884;-0.031438968;0.577948422;0.244159146;0.717899646;0.020945874;0.260592934;0;159.954;0
-0.029444321;-0.062707549;-294.5;-0.081497675;0.305567855;0.051841071;-1.740947075;-0.125732383;-674.8;3449.3;1501.7;1146.9;11.98031858;156.7986911;234.6814119;2.168236033;-0.254622203;0.263263936;-0.139648504;-0.079562875;0.144893112;0.294761797;-0.107418747;0.03422623;-0.219121713;0;1270.8;0
0.052634582;0.045473997;36;0.010270162;0.350041366;-0.029970113;-2.734022556;0.111211737;-156.5;3514.7;1598.1;1425.1;13.54561777;142.285753;178.3620016;-0.456706955;-0.38600068;-0.283891547;-0.060454295;-0.11667991;-0.768079431;0.24256692;0.13065589;-0.092557776;-0.239982408;-1;1205.8;0
0.048060859;0.01423031;-78.7;-0.02347852;0.298955847;-0.043733775;-0.126829268;-0.183292584;120.3;3568.7;1156.3;761.3;14.03435867;126.1438693;117.2201169;0.502552881;-0.408042797;-0.03043801;0.198782791;-0.09145793;-1.768690096;-0.465791874;0.036081109;-0.113446943;-0.342796583;0;1094.6;0
0.132411786;0.08839578;229;0.083303019;0.185158239;0.304698624;0.259515571;0.332460733;479;6116;2030;1669;17.36591696;76.74427064;44.55566406;-0.782334385;0.135;-0.128078818;0.166386555;0.133302794;2.03164557;0.088005215;0.384006936;0.399996243;0.338146973;-0.778846154;80;0
0.126480836;-0.165156794;-492;-0.171428571;0.185017422;0.044016006;-0.002747253;0.043222004;436;5223;1937;1676;17.96063423;76.37020906;43.60447752;0.028985507;-0.074889868;-0.384180791;-0.189961575;-0.145378604;-0.089770355;0.004194128;0.034246235;-0.00487413;-0.021348274;0.028985507;69;0
0.110845839;-0.044338336;-151;-0.051500682;0.168144611;0.021602787;-0.104683196;-0.071563089;505;5133;1982;1716;17.36237306;83.46947476;42.96392208;0.225352113;0.095238095;0.532110092;-0.031722502;0.013400599;0.158256881;0.023866348;-0.033309579;0.092958574;-0.01469013;0.225352113;71;0
0.042429118;0.013070581;40.72539538;0.008646692;0.089282125;0.211382545;-0.006466762;0.137952867;350.7005357;2907.173293;2018.923576;1842.61511;23.47173485;45.99023356;18.95887223;4.163888035;0.300621783;0.39503729;0.109144455;0.403176495;-0.010496806;0.794819386;0.128857129;0.074643625;0.031076968;1.092555936;-312.54373;0
0.049638056;0.034815581;180.1851872;0.032230265;0.094794898;0.186970404;0.388643143;0.260260535;642.000215;3514.779125;562.36466;95.366035;23.33711324;48.088446;18.58073712;-0.711634252;0.053406782;0.026045567;2.157063283;0.232233031;0.830622282;-0.948244191;-0.005735478;0.045623;-0.019945021;0.026045567;154.16914;0
0.046009529;0.039458011;252.5116453;0.036628946;0.091274568;0.233109912;0.142969954;0.187316795;879.7176899;4572.910388;1335.792529;915.1901774;20.8076123;43.56171054;16.26422005;0.246626905;0.097803813;-0.226851583;0.098345493;0.25062409;0.370276317;8.596605095;-0.108389625;-0.094133536;-0.124673045;7.934159487;10.2647;0
0.022804503;0.016125312;22.583;0.016125312;0.02591132;0.002228496;0.209276789;0.231771894;353.046;446.863;70.966;-31.2;75.19682313;100.8601636;37.04267519;-0.135688796;0.072700505;0.125745527;0.012481718;-0.023503616;0.021506714;-2.097934335;-0.044963314;-0.012259436;-0.027837824;0;72.752;0
0.045961916;0.037195234;31.21;0.037195234;0.051789685;-0.400853571;0.207564893;0.197530864;358.394;468.43;79.4;-11.464;104.7693362;173.4370523;60.26085521;0.118845644;-0.278887001;0.029249448;0.034937762;-0.03310338;0.015148168;-0.632564103;0.393268118;0.719579327;0.626795443;0;65.938;0
0.047834999;0.040139164;29.766;0.040139164;0.052654503;-0.116216931;-0.080200176;-0.101458947;369.669;471.927;71.849;-45.281;106.3215257;202.3466935;65.26364725;-0.095100756;0.364404667;0.183485255;0.028398838;0.033006212;0.03145979;2.949842987;0.014815303;0.16668665;0.083018935;0;68.394;0
0.140935555;0.085926521;171.2;0.085926521;0.244278257;0.209567751;0.093457944;0.174185766;325.2;3809.3;1352.9;1174.9;120.930051;69.26646256;44.27623519;41.87804878;0.067943175;0.269159313;0.127564838;0.156642504;-0.226634958;0.126678174;-0.035620681;-0.052036374;-0.047515072;41.87804878;157.1;0
0.117529081;0.146811071;292.8;0.146811071;0.211191336;0.001003814;-0.165242165;-0.134579823;285.9;3490.8;1179.3;1060.8;119.0920276;76.21552848;48.03895762;-0.497724687;-0.103528051;-0.285269899;-0.058988764;-0.124531853;-0.120848708;-0.097114648;-0.015199063;0.100323673;0.08498289;-0.497724687;157.3;0
0.130587331;0.086032875;179;0.086032875;0.221907142;0.043221019;0.159129693;0.096153846;504;3748.4;1256;1074.1;108.2855823;75.47005671;43.91822787;-0.702151755;0.258064516;-0.250384025;0.07826087;0.044197945;0.762854145;0.012537707;-0.090740292;-0.009781101;-0.085778917;-0.702151755;118.5;0
0.249971449;0.210957812;96.256883;0.210957812;0.306671977;0.14032495;0.059977583;0.072968221;148.024624;277.593871;15.139678;-60.807957;100.3690605;53.8333231;23.60061297;-0.425706134;0.282517025;0;0.082280168;0.167537106;0.026990175;0.035864429;-0.01980306;0.115916526;-0.011709784;-0.425706134;3.24686;0
0.254891044;0.216851746;110.954678;0.216851746;0.318130849;0.121363747;0.143432889;0.16326377;154.323011;309.377681;15.085456;-60.806722;111.1427598;55.55387096;24.8353383;0.493300357;0.138435708;0;0.12130407;0.126185094;0.04254959;-2.03098E-05;0.10734084;0.031960647;0.052317511;0.493300357;-13.11712;0
0.243229623;0.202770246;115.451278;0.202770246;0.311940841;0.112786432;0.061875776;0.091134471;172.710237;361.036008;35.040201;0.417659;124.4065018;52.00762065;22.90253559;-0.82785904;-0.066339037;0;0.107724402;0.061133575;0.119147662;-1.006868632;0.119339685;-0.063834441;-0.077824698;-0.82785904;-60.67988;0
0.135108842;0.05713106;100.693;0.055879647;0.192977432;0.0366786;0.093150439;0.109498786;-95.598;2426.39;906.083;538.959;24.27290729;63.0672331;69.36394215;-0.274698564;0.146098494;-0.280822333;0.189467262;0.050723847;-0.267178732;-0.295274844;-0.096116282;0.019368057;0.20030026;-0.073560431;81.824;0
0.117016453;0.069193296;123.923;0.066654547;0.176769581;0.031754832;-0.106407186;-0.054900529;-66.064;2097.296;853.996;521.736;15.84482217;68.26968082;83.1529787;-0.270999287;0.293691755;0.194788768;-0.187870656;0.006450487;-0.308939518;-0.031956049;-0.347221906;0.082490502;0.198792573;2.70317318;79.545;0
0.131157665;0.078761436;140.079;0.076490937;0.190229425;-0.01498938;0.104047252;0.060012719;7.449;2169.112;835.015;521.91;10.10515129;69.06890267;102.063643;-0.450711756;0.150553811;0.34784859;0.090048005;0.038940084;-1.112754299;0.000333502;-0.362242682;0.011706834;0.227420167;-0.458925364;108.488;0
0.075471811;0.044945502;6.589;0.039438795;0.093667886;0.041726682;0.392336572;0.168533453;8.022;68.92;29.644;23.293;10.33885301;49.84561768;28.18598114;0.299092677;0.488512416;0.155314757;0.023975974;-0.019469752;-0.479226175;-0.181696821;0.30665013;-0.052390778;0.174714472;-1;8.59;0
0.086863537;0.05796705;8.55;0.053155113;0.102760336;-0.037224141;0.108097391;0.056233625;6.048;67.948;25.07;17.325;10.385549;54.27914206;37.26619293;-0.073085557;0.034222014;-0.175524788;0.082517931;0.012614154;-0.246073298;-0.256214313;0.004516554;0.088945119;0.322153475;0;7.834;0
0.083426377;0.069202846;11.687;0.063037697;0.098788006;0.15260802;0.106999714;0.108052514;9.956;70.65;20.811;11.223;6.368251262;51.6845607;31.95167856;-0.458019376;-0.031355996;-0.029252438;0.167596366;0.042410846;0.646164021;-0.352207792;-0.386816117;-0.047800707;-0.142609533;0;5.305;0
0.157547923;0.108692758;1629;0.108426518;0.277755591;0.169665309;0.119201854;0.192865106;-1423;25700;11711;10663;150.6085859;88.2751431;59.89301303;-0.246904917;0.045526212;0.169279929;0.092934432;0.005733939;-0.300805818;-0.142756076;-0.051195823;-0.019231252;0.119900889;-0.5;1205;0
0.138389474;0.176138321;2551;0.175725012;0.259488875;-0.033746006;-0.151246303;-0.097292116;-1180;23946;9943;9310;156.4925556;97.47916236;77.43222029;-0.33577371;0.4533459;-0.032411821;0.00113879;-0.075521034;-0.170765987;-0.126887368;0.039067957;0.10426513;0.292842293;0;1156;0
0.118158533;0.073672149;1093;0.073672149;0.235980049;0.021974237;-0.12742658;-0.07061322;719;25183;7983;5790;153.2072125;98.43387706;74.72770453;-0.311122244;-0.258106355;0.023316913;0.225152851;0.037157197;-1.609322034;-0.378088077;-0.020993606;0.009794039;-0.034927524;1;554;0
0.080105402;0.010935441;6.9;0.009090909;0.12859025;-0.011203752;-0.036450079;-0.049659202;93.4;712.6;238;207;110.7986374;68.93642951;41.95932819;0.185069984;0.094138544;-0.044472681;0.005306122;-0.017564518;-0.335704125;-0.123252859;-0.017155512;0.045236161;0.064019589;0;31.6;0
0.09725655;0.048442907;36.8;0.045477014;0.144463668;0.066139657;0.294407895;0.197745902;122.5;683;216.6;190.2;102.7304772;65.69729362;39.67089461;-0.183727034;-0.025974026;-0.074468085;-0.017458384;-0.051238514;0.311563169;-0.08115942;-0.072818226;-0.046987288;-0.054539329;0;11.1;0
0.105634604;0.067387592;56.5;0.064314172;0.148434832;0.085640138;0.179161372;0.115483319;79.1;770.4;264.1;229.3;109.9182676;68.05577689;37.98719883;1.487138264;0.196666667;-0.050287356;0.091115702;0.141699126;-0.354285714;0.205573081;0.069967458;0.035899245;-0.042441588;0;12.2;0
0.085972369;0.090069434;84.931;0.090404736;0.125310154;0.035192807;0.091814802;0.056721482;601.491;887.747;0.5;-543.006;79.23819946;51.55596395;22.67108908;-0.2;0.142402159;0.13620249;0.064393011;0.063538257;0.041277805;0.048144631;0.017271515;-0.009938153;0.037857613;0;10.753;0
0.095405097;0.071311747;67.672;0.072245887;0.131485337;-0.002941073;0.106454369;0.046193182;622.436;921.666;0.24;-525.114;80.00435293;57.17666998;23.29455163;-1;0.026154137;0.707786082;0.037592831;0.030369149;0.034821801;-0.032949912;0.009668991;0.109021452;0.027500335;0;9.679;0
0.110937914;0.058933228;63.564;0.054350967;0.141603749;0.248556086;0.451832373;0.344638319;421.306;704.829;5.477;-221.667;76.88474609;57.15423553;19.21072853;0;0.434162964;0.666964096;-0.164433822;-0.066907477;-0.323133623;-0.577868806;-0.038992964;-0.000392371;-0.175312372;0;232.258;0
-0.007524146;0.014200115;506;0.013844428;0.011190457;-0.025256027;0.045627376;0.004914005;-1370;7628;4740;3141;44.18370216;8.443664669;59.91956004;-0.681188788;-0.023747755;0.04198895;0.102980008;-0.140477053;1.2909699;-0.259023355;0.001872277;0.024698478;-0.006385948;-0.0625;57;0
-0.003246646;0.012555905;359;0.011893324;0.014543648;-0.174122411;-0.643636364;0.073349633;-1895;7867;4706;3146;47.71910399;14.57702501;70.8077908;0.706567797;-0.022485691;-0.109225875;0.096785226;-0.016795088;0.383211679;0.00159185;0.080015971;0.726386064;0.181714131;0.022222222;439;0
-0.009454519;0.013258485;356;0.01314769;0.008715884;-0.102965049;1.612244898;-0.462414579;-1070;7043;4010;2712;40.86211391;19.24280755;72.52568204;-0.118559901;-0.164993726;-0.292857143;-0.04147178;-0.04512337;-0.435356201;-0.137952956;-0.143694862;0.32007783;0.024261331;-0.195652174;122;0
0.14522562;0.119496363;152.7;0.119418159;0.242277313;0.0231237;0.013646288;0.022442244;262.4;660.2;43.9;-130.9;83.81075716;70.86200829;125.1714678;15.5;0.006629834;0.207207207;0.055679287;0.044533095;0.064071371;-0.248995984;0.041201187;-0.077592541;-0.085562414;-1;151.9;0
0.184673462;0.122234806;161.9;0.122234806;0.277689694;0.035817627;0.317178244;0.18721756;167.3;808.8;146.5;92.2;91.01174935;83.67855795;131.1016127;4.181818182;0.068331504;2.156716418;0.074651087;0.201480904;-0.36242378;-1.704354469;0.085919665;0.180866306;0.047376172;0;106.6;0
0.177501055;0.122766287;174.5;0.122766287;0.261995216;0.073159683;0.031479967;0.012506797;285.9;823.7;107.1;-25.7;88.00076625;90.55666948;131.8165403;-0.411306043;0.065759055;-0.104018913;0.08230142;-0.004022056;0.708906157;-1.278741866;-0.033083455;0.082196822;0.005453232;0;145;0
0.048596175;0.052548974;90.4;0.052548974;0.104284136;-0.143063512;-0.073170732;-0.073347107;252.3;1740.6;688.1;464.6;73.19462959;55.57853281;61.77854507;3.602941176;-0.139733516;-0.03930131;0.022937117;-0.004504302;-0.408995081;0.379044227;0.105113507;0.128185756;0.098896449;2.470852018;-117;0
0.062425619;0.081412961;150.5;0.081412961;0.114086336;0.074580015;0.380382775;0.175585284;401.8;1744.4;577;354.6;72.42098571;53.6857622;61.18514793;-0.806024646;0.186258936;-0.063636364;0.109168646;0.017239039;0.592548553;-0.236762807;-0.010569681;-0.034055786;-0.00960523;-0.734496124;104;0
0.051797747;0.104624248;203.4;0.104624248;0.09901754;0.051660716;-0.127383016;-0.08724514;303;1770.1;447.2;337.5;74.0257158;54.30597706;58.3122983;1.465882353;-0.138600603;0.009708738;0.133201987;0.022106574;-0.245893479;-0.04822335;0.022158357;0.011552688;-0.046953382;1.469586375;8.4;0
0.098182521;0.050270688;130;0.050270688;0.121771075;-0.131340275;-0.22425909;-0.20539995;1342;2225;794;-13;140.5288488;101.6947022;51.78112897;-0.526315789;0.108870968;0.015873016;-0.003462604;0.007149518;0.035493827;-1.078787879;0.026348597;-0.07891315;-0.043609641;-1;162;0
0.081882179;0.037791775;102;0.037791775;0.103742127;0.043696829;-0.129578574;-0.110828835;1069;2197;853;27;133.6684237;98.7217488;55.38694992;10.07407407;0.243636364;-0.1796875;-0.061153579;0.017592593;-0.20342772;-3.076923077;-0.048818624;-0.029234103;0.069635812;0;-7;0
0.117554365;0.072171447;230;0.072486606;0.135833596;0.1756206;0.687782805;0.539285714;861;2004;598;173;136.0149057;91.10620864;56.8615538;-0.280936455;0.260233918;-0.076190476;0.048112509;-0.004246285;-0.194574369;5.407407407;0.017554498;-0.077141463;0.02662367;-0.374100719;-41;0
0.238128016;0.058815683;63.83505032;0.054582315;0.322408037;0.028306067;-0.14463182;-0.090289989;440.4083574;1911.727551;1235.361002;1080.790877;219.6843589;28.59409956;22.29633974;-0.069305501;-0.024356122;0;0.030043179;5.905E-05;0.21150885;-0.114104988;-0.130059302;-0.145408774;0.068794898;-0.094186489;168.42013;0
0.229600884;0.178803838;228.7243886;0.177614944;0.301994483;0.101097352;0.061668132;0.031380385;649.3737835;2125.840565;1157.273396;1031.719245;201.971612;24.19680312;16.31649531;-0.832726776;-0.071664723;0;0.422245838;0.097443562;0.474481064;-0.045403448;-0.080628165;-0.15378335;-0.26819848;-0.716660979;21.57604;0
0.18577781;0.082330266;124.9260996;0.080287819;0.272509814;0.208288239;-0.022333281;0.090319265;717.3558034;2424.347715;1342.876504;1124.71526;193.3298608;24.50463201;15.10886663;2.346680376;0.537880585;0;0.113927267;0.17230312;0.104688581;0.090136939;-0.04278696;0.012721883;-0.074012749;-0.861026913;-41.28403;0
0.299152585;0.115182502;96.24078691;0.115278114;0.500081223;0.006153708;0.171567467;0.171815165;-388.4088889;2453.388986;1206.984348;1090.282512;0.07632855;84.73856326;18.41509129;-0.707178332;-0.080194876;0.050781125;0.146330088;0.083930109;5.731422063;0.481548167;-0.281856095;0.24570395;-0.109723673;-0.707178332;204.66725;0
0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0
0.236898939;0.148745015;351.2001892;0.148727136;0.445467719;0;0;0;478.9653688;9912.192526;3814.8018;3328.872628;0.041982589;90.79894724;9.862226053;0;0;0;0;0;0;0;0;0;0;0;259.88912;0
0.035724127;0.02312626;8.216;0.022196887;0.046284939;0.177734717;0.298536777;0.2722412;23.107;80.836;35.196;15.032;49.41389055;45.45908732;49.79604087;-0.170101391;0.059958554;0;2.764097593;0.192825291;-6.299770642;-0.505233362;-0.002338035;0.00369286;-0.025402802;-0.852941176;-0.538;0
0.039604863;0.029620479;13.557;0.028726292;0.050248232;0.275016075;0.413521894;0.384193322;24.948;100.476;50.497;22.294;50.22000431;49.23672016;48.88632924;0.425616547;0.4362645;0;0.139508929;0.387021566;0.079672826;0.483102714;0.016313505;0.083099619;-0.018268754;2.276923077;4.665;0
0.038507396;0.026643681;14.724;0.025665787;0.049482117;0.215590216;0.18190573;0.197056591;32.705;96.138;42.362;25.677;51.91162676;50.74021845;52.23389336;-0.29944595;0.139812756;0;0.098960295;0.056822408;0.310926728;0.151744864;0.033684235;0.030536118;0.068476488;-0.17370892;7.416;0
0.038503696;-0.027136262;-300.157;-0.027140874;0.056457668;0.177787583;0.151860658;0.123826906;-849.413;3170.693;2978.9;1821.642;50.90188747;2.020974528;105.3664733;0.590608016;0.191193945;0.229827482;-0.626708864;0.09041291;0.279188284;0.034746951;-0.048803063;-0.068300433;0.014751306;0.120252689;322.099;0
0.034139233;0.03317482;512.706;0.033414001;0.051691252;0.387443369;0.230174181;0.270309012;-1739.821;5400.715;3930.221;2302.245;49.3832839;2.099528566;97.93136755;1.966610376;0.484898441;0.489469623;6.928582183;0.632374771;1.048262741;0.263829556;-0.029833934;0.038869386;-0.070564246;0.965167517;472.86;0
0.023781348;-0.044634344;-835.558;-0.044640809;0.039407004;0.219844934;-0.150257524;-0.070047015;-2200.658;5203.001;4570.097;2801.131;55.13340499;2.487839763;112.7030198;0.164149106;0.221120521;0.235441984;-0.584133299;0.065648964;0.264876099;0.216695443;0.116438613;0.184951614;0.150836781;0.507633588;560.425;0
0.092813642;-0.022168088;-282.5388206;-0.008038977;0.306211937;-0.366098412;-0.561607996;-0.410226857;-2153.050277;64209.9551;35439.02587;28253.10701;18.34440446;47.4179433;57.72758904;-0.609927777;-0.041797512;0.350658468;-0.026483109;-0.002038493;-0.564189146;0.081399401;-0.021053423;0.189179233;0.369677991;-0.428558969;316.78595;0
